Frontier,SolutionIndex,Fire Hazard Increase,Northern Spotted Owl Habitat (ha),Peak Sediment Delivery (t)
Ensemble_rcp85,734,13989.931523654594,2470.4953589247057,56.31008707261236
Ensemble_rcp85,735,13991.671824360988,2465.4222910947205,54.893849881393365
Ensemble_rcp85,736,13991.943262827886,2480.1763530516705,64.74212534855337
Ensemble_rcp85,737,13998.684865334517,2407.6878136790415,37.717539813783375
Ensemble_rcp85,738,13993.125903229266,2467.3448322727404,55.279324846252365
Ensemble_rcp85,739,13994.852763817635,2471.5578920558,56.05859754744536
Ensemble_rcp85,740,13987.930975099043,2446.277436547091,54.10226567492536
Ensemble_rcp85,741,14000.67399194608,2428.139435478549,37.717539813783375
Ensemble_rcp85,742,14000.801256509998,2429.702140638242,37.717539813783375
Ensemble_rcp85,743,13952.321451345284,2481.0117233014257,73.38604181038136
Ensemble_rcp85,744,13991.938025336252,2440.6413123681514,53.44154346997337
Ensemble_rcp85,745,13992.170362230869,2442.204017527842,53.44154346997337
Ensemble_rcp85,746,13994.149889737404,2443.529612428791,53.44154346997337
Ensemble_rcp85,747,13994.854049726275,2447.899897104681,54.10226567492536
Ensemble_rcp85,748,13997.75188248999,2445.012432222571,53.44154346997337
Ensemble_rcp85,749,14008.86577659113,2442.204017527842,37.71753981378272
Ensemble_rcp85,750,14010.84530409764,2443.529612428791,37.717539813783375
Ensemble_rcp85,751,14022.811869932148,2426.967597228382,28.45456117197337
Ensemble_rcp85,752,14022.706438729403,2428.139435478552,31.182436731023362
