Stand ID,Mgmt ID,2025,2045
166_14019_MCD,NONE,2,2
166_23577_MCD,E45,2,3
166_23577_MCD,E85,2,3
166_23577_MCD,NONE,2,3
166_24845_MCD,E45,2,2
166_24845_MCD,E85,2,2
166_24845_MCD,NONE,2,2
166_29387_MCD,E45,2,2
166_29387_MCD,E85,2,2
166_29387_MCD,NONE,2,2
166_29452_MCD,E45,2,2
166_29452_MCD,E85,2,2
166_29452_MCD,NONE,2,2
166_87684_MCD,E45,2,2
166_87684_MCD,E85,2,2
166_87684_MCD,NONE,2,2
166_133286_MCD,E45,2,2
166_133286_MCD,E85,2,2
166_133286_MCD,NONE,2,2
166_136199_MCD,E45,2,2
166_136199_MCD,E85,2,2
166_136199_MCD,NONE,2,2
166_137256_MCD,E45,2,2
166_137256_MCD,E85,2,2
166_137256_MCD,NONE,2,2
167_8077_MHD,E45,2,2
167_8077_MHD,E85,2,2
167_8077_MHD,NONE,2,2
167_9024_MHD,E45,3,3
167_9024_MHD,E85,3,3
167_9024_MHD,NONE,3,3
167_14451_MHD,E45,3,3
167_14451_MHD,E85,3,3
167_14451_MHD,NONE,3,3
167_92840_MHD,E45,2,3
167_92840_MHD,E85,2,2
167_92840_MHD,NONE,2,3
167_128648_MHD,E45,2,2
167_128648_MHD,E85,2,2
167_128648_MHD,NONE,2,2
167_137000_MHD,E45,2,2
167_137000_MHD,E85,2,2
167_137000_MHD,NONE,2,2
167_137471_MHD,E45,2,2
167_137471_MHD,E85,2,2
167_137471_MHD,NONE,2,2
167_137472_MHD,E45,2,3
167_137472_MHD,E85,2,3
167_137472_MHD,NONE,2,2
167_145522_MHD,E45,2,2
167_145522_MHD,E85,2,0
167_145522_MHD,NONE,2,2
168_2331_MHD,E45,2,3
168_2331_MHD,E85,2,2
168_2331_MHD,NONE,2,3
168_9057_MHD,E45,3,3
168_9057_MHD,E85,3,1
168_9057_MHD,NONE,3,3
168_14498_MHD,E45,3,2
168_14498_MHD,E85,3,2
168_14498_MHD,NONE,3,2
168_14780_MCW,E45,2,3
168_14780_MCW,E85,2,3
168_14780_MCW,NONE,2,3
168_15054_MHD,E45,3,3
168_15054_MHD,E85,3,3
168_15054_MHD,NONE,3,3
168_21112_MCW,E45,2,3
168_21112_MCW,E85,2,3
168_21112_MCW,NONE,2,3
168_25151_MHD,E45,3,2
168_25151_MHD,E85,3,2
168_25151_MHD,NONE,3,2
168_82600_MCW,E45,0,2
168_82600_MCW,E85,0,2
168_82600_MCW,NONE,3,3
168_83127_MHD,E45,3,2
168_83127_MHD,E85,1,2
168_83127_MHD,NONE,3,2
168_137268_MCW,E45,3,2
168_137268_MCW,E85,3,2
168_137268_MCW,NONE,3,2
169_8048_MCW,E45,0,2
169_8048_MCW,E85,0,2
169_8048_MCW,NONE,0,2
169_8077_MCW,E45,2,2
169_8077_MCW,E85,0,2
169_8077_MCW,NONE,2,2
169_8959_MCW,E45,3,2
169_8959_MCW,E85,3,2
169_8959_MCW,NONE,3,2
169_9157_MCW,E45,2,0
169_9157_MCW,E85,2,0
169_9157_MCW,NONE,2,2
169_13574_MCW,E45,2,2
169_13574_MCW,E85,2,2
169_13574_MCW,NONE,2,2
169_21112_MCW,E45,2,3
169_21112_MCW,E85,2,3
169_21112_MCW,NONE,2,3
169_21307_MCW,E45,2,0
169_21307_MCW,E85,2,2
169_21307_MCW,NONE,2,2
169_24219_MCW,E45,2,2
169_24219_MCW,E85,1,1
169_24219_MCW,NONE,2,2
169_24337_MCW,E45,2,2
169_24337_MCW,E85,2,2
169_24337_MCW,NONE,2,2
169_24441_MCW,E45,2,3
169_24441_MCW,E85,2,2
169_24441_MCW,NONE,2,3
169_81101_MCW,E45,3,0
169_81101_MCW,E85,3,0
169_81101_MCW,NONE,3,0
169_84334_MCW,E45,2,2
169_84334_MCW,E85,2,2
169_84334_MCW,NONE,2,2
169_92840_MCW,E45,2,3
169_92840_MCW,E85,2,2
169_92840_MCW,NONE,2,3
169_149362_MCW,E45,2,2
169_149362_MCW,E85,2,2
169_149362_MCW,NONE,2,2
169_149408_MCW,E45,2,2
169_149408_MCW,E85,2,2
169_149408_MCW,NONE,2,2
170_8142_MCD,E45,2,2
170_8142_MCD,E85,2,2
170_8142_MCD,NONE,2,2
170_8534_MCD,E45,2,2
170_8534_MCD,E85,2,2
170_8534_MCD,NONE,3,3
170_8959_MCD,E45,3,2
170_8959_MCD,E85,3,2
170_8959_MCD,NONE,3,2
170_20740_MCD,E45,2,2
170_20740_MCD,E85,2,3
170_20740_MCD,NONE,3,3
170_21307_MCD,E45,2,2
170_21307_MCD,E85,2,2
170_21307_MCD,NONE,2,2
170_24361_MCD,E45,2,4
170_24361_MCD,E85,2,4
170_24361_MCD,NONE,2,2
170_92825_MCD,E45,2,2
170_92825_MCD,E85,2,2
170_92825_MCD,NONE,2,0
170_105189_MCD,E45,2,3
170_105189_MCD,E85,2,3
170_105189_MCD,NONE,2,3
171_8959_MHD,E45,3,2
171_8959_MHD,E85,3,2
171_8959_MHD,NONE,3,2
171_14451_MCW,E45,3,3
171_14451_MCW,E85,3,3
171_14451_MCW,NONE,3,3
171_16738_MHD,E45,2,2
171_16738_MHD,E85,2,2
171_16738_MHD,NONE,3,2
171_21307_MHD,E45,2,2
171_21307_MHD,E85,2,3
171_21307_MHD,NONE,2,2
171_25088_MHD,E45,2,2
171_25088_MHD,E85,2,2
171_25088_MHD,NONE,2,2
171_25119_MHD,E45,2,2
171_25119_MHD,E85,2,2
171_25119_MHD,NONE,2,2
171_25253_MCW,E45,3,3
171_25253_MCW,E85,3,2
171_25253_MCW,NONE,3,3
171_136495_MHD,E45,2,2
171_136495_MHD,E85,2,2
171_136495_MHD,NONE,2,2
171_145522_MHD,E45,2,2
171_145522_MHD,E85,2,2
171_145522_MHD,NONE,2,2
172_8685_MCW,E45,3,2
172_8685_MCW,E85,3,2
172_8685_MCW,NONE,3,2
172_11892_MCW,E45,3,2
172_11892_MCW,E85,3,2
172_11892_MCW,NONE,3,2
172_21178_MCW,E45,3,3
172_21178_MCW,E85,3,3
172_21178_MCW,NONE,3,3
172_23423_MCW,E45,2,2
172_23423_MCW,E85,2,2
172_23423_MCW,NONE,2,2
172_85910_MCW,E45,2,0
172_85910_MCW,E85,2,0
172_85910_MCW,NONE,2,2
172_137256_MCW,E45,2,3
172_137256_MCW,E85,2,3
172_137256_MCW,NONE,2,3
172_137417_MCW,E45,2,0
172_137417_MCW,E85,2,0
172_137417_MCW,NONE,2,3
172_137526_MCW,E45,2,3
172_137526_MCW,E85,2,3
172_137526_MCW,NONE,2,3
173_13970_MHD,E45,0,2
173_13970_MHD,E85,0,2
173_13970_MHD,NONE,3,2
173_14525_MHD,E45,2,2
173_14525_MHD,E85,2,2
173_14525_MHD,NONE,0,0
173_21148_MHD,E45,0,2
173_21148_MHD,E85,0,2
173_21148_MHD,NONE,3,2
173_22059_MHD,E45,2,2
173_22059_MHD,E85,2,2
173_22059_MHD,NONE,2,2
173_25088_MHD,E45,0,2
173_25088_MHD,E85,0,2
173_25088_MHD,NONE,2,2
173_25150_MHD,E45,0,3
173_25150_MHD,E85,0,2
173_25150_MHD,NONE,3,3
173_78787_MHD,E45,0,2
173_78787_MHD,E85,0,2
173_78787_MHD,NONE,2,3
173_84053_MHD,E45,0,2
173_84053_MHD,E85,0,2
173_84053_MHD,NONE,2,3
173_84328_MHD,E45,0,2
173_84328_MHD,E85,0,2
173_84328_MHD,NONE,2,0
173_94203_MHD,E45,0,2
173_94203_MHD,E85,0,2
173_94203_MHD,NONE,2,2
173_129921_MHD,E45,0,2
173_129921_MHD,E85,0,2
173_129921_MHD,NONE,2,2
173_136495_MHD,E45,2,2
173_136495_MHD,E85,2,2
173_136495_MHD,NONE,2,2
173_150017_MHD,E45,2,2
173_150017_MHD,E85,2,2
173_150017_MHD,NONE,2,2
174_21112_MCW,E45,2,3
174_21112_MCW,E85,2,3
174_21112_MCW,NONE,2,3
174_24845_MCW,E45,2,2
174_24845_MCW,E85,2,2
174_24845_MCW,NONE,2,2
175_21148_MHD,E45,0,2
175_21148_MHD,E85,0,2
175_21148_MHD,NONE,3,2
175_26661_MHD,E45,3,2
175_26661_MHD,E85,3,2
175_26661_MHD,NONE,3,3
175_29475_MHD,E45,2,2
175_29475_MHD,E85,2,2
175_29475_MHD,NONE,2,3
175_78787_MHD,E45,0,2
175_78787_MHD,E85,0,2
175_78787_MHD,NONE,2,3
175_78788_MHD,E45,0,2
175_78788_MHD,E85,0,2
175_78788_MHD,NONE,2,3
175_83057_MHD,E45,0,2
175_83057_MHD,E85,0,2
175_83057_MHD,NONE,2,3
175_84053_MHD,E45,0,2
175_84053_MHD,E85,0,2
175_84053_MHD,NONE,2,3
175_84088_MHD,E45,2,2
175_84088_MHD,E85,2,2
175_84088_MHD,NONE,2,0
175_145522_MHD,E45,0,2
175_145522_MHD,E85,0,2
175_145522_MHD,NONE,2,2
176_24981_MCW,E45,0,2
176_24981_MCW,E85,1,2
176_24981_MCW,NONE,3,3
176_25150_MHD,E45,0,2
176_25150_MHD,E85,2,2
176_25150_MHD,NONE,3,3
176_89425_MHD,E45,3,2
176_89425_MHD,E85,2,2
176_89425_MHD,NONE,2,3
176_137256_MHD,E45,2,2
176_137256_MHD,E85,2,2
176_137256_MHD,NONE,2,3
176_137526_MCW,E45,0,2
176_137526_MCW,E85,0,2
176_137526_MCW,NONE,2,3
176_149352_MHD,E45,0,2
176_149352_MHD,E85,0,2
176_149352_MHD,NONE,3,3
177_2331_MCW,E45,2,2
177_2331_MCW,E85,2,2
177_2331_MCW,NONE,2,2
177_2928_MCW,E45,2,2
177_2928_MCW,E85,0,2
177_2928_MCW,NONE,2,2
177_9024_MCW,E45,3,3
177_9024_MCW,E85,3,3
177_9024_MCW,NONE,3,3
177_14019_MCW,E45,2,2
177_14019_MCW,E85,2,2
177_14019_MCW,NONE,2,2
177_14451_MCW,E45,3,3
177_14451_MCW,E85,3,3
177_14451_MCW,NONE,3,3
177_14780_MCW,E45,2,2
177_14780_MCW,E85,1,1
177_14780_MCW,NONE,2,3
177_21112_MCW,E45,2,2
177_21112_MCW,E85,0,2
177_21112_MCW,NONE,2,3
177_21178_MCW,E45,3,3
177_21178_MCW,E85,3,3
177_21178_MCW,NONE,3,3
177_21307_MCW,E45,2,2
177_21307_MCW,E85,2,2
177_21307_MCW,NONE,2,2
177_23423_MCW,E45,2,2
177_23423_MCW,E85,2,2
177_23423_MCW,NONE,2,2
177_24981_MCW,E45,3,2
177_24981_MCW,E85,3,2
177_24981_MCW,NONE,3,3
177_25052_MCW,E45,3,2
177_25052_MCW,E85,3,0
177_25052_MCW,NONE,3,2
177_25120_MCW,E45,3,2
177_25120_MCW,E85,3,2
177_25120_MCW,NONE,3,2
177_25150_MCW,E45,3,0
177_25150_MCW,E85,3,1
177_25150_MCW,NONE,3,2
177_25516_MCW,E45,2,2
177_25516_MCW,E85,2,2
177_25516_MCW,NONE,3,3
177_78788_MCW,E45,2,0
177_78788_MCW,E85,2,1
177_78788_MCW,NONE,2,3
177_136333_MHD,E45,3,3
177_136333_MHD,E85,3,3
177_136333_MHD,NONE,3,3
177_136898_MCW,E45,2,0
177_136898_MCW,E85,2,0
177_136898_MCW,NONE,2,2
177_137256_MCW,E45,2,3
177_137256_MCW,E85,2,3
177_137256_MCW,NONE,2,3
177_137417_MCW,E45,2,2
177_137417_MCW,E85,2,0
177_137417_MCW,NONE,2,3
177_137492_MCW,E45,3,2
177_137492_MCW,E85,3,2
177_137492_MCW,NONE,3,2
177_137526_MCW,E45,2,3
177_137526_MCW,E85,2,3
177_137526_MCW,NONE,2,3
177_141226_MCW,E45,3,3
177_141226_MCW,E85,3,3
177_141226_MCW,NONE,3,3
177_145522_MCW,E45,2,2
177_145522_MCW,E85,2,2
177_145522_MCW,NONE,2,2
177_149110_MCW,E45,2,2
177_149110_MCW,E85,2,2
177_149110_MCW,NONE,2,2
177_149362_MCW,E45,2,2
177_149362_MCW,E85,2,2
177_149362_MCW,NONE,2,2
178_14525_MHD,E45,2,2
178_14525_MHD,E85,2,2
178_14525_MHD,NONE,0,0
178_25088_MHD,E45,0,2
178_25088_MHD,E85,0,2
178_25088_MHD,NONE,2,2
178_25119_MHD,E45,0,2
178_25119_MHD,E85,0,2
178_25119_MHD,NONE,2,2
178_84088_MHD,E45,2,2
178_84088_MHD,E85,2,2
178_84088_MHD,NONE,2,0
178_84328_MHD,E45,0,2
178_84328_MHD,E85,0,2
178_84328_MHD,NONE,2,0
178_87958_MHD,E45,2,2
178_87958_MHD,E85,2,2
178_87958_MHD,NONE,2,2
178_94203_MHD,E45,0,2
178_94203_MHD,E85,0,2
178_94203_MHD,NONE,2,2
178_129921_MHD,E45,0,2
178_129921_MHD,E85,0,2
178_129921_MHD,NONE,2,2
178_150017_MHD,E45,2,2
178_150017_MHD,E85,2,2
178_150017_MHD,NONE,2,2
179_21178_MCW,E45,3,2
179_21178_MCW,E85,0,2
179_21178_MCW,NONE,3,3
179_23423_MCW,E45,2,2
179_23423_MCW,E85,2,2
179_23423_MCW,NONE,2,2
179_24218_MCW,E45,2,2
179_24218_MCW,E85,2,0
179_24218_MCW,NONE,2,2
179_85910_MCW,E45,2,2
179_85910_MCW,E85,2,0
179_85910_MCW,NONE,2,2
179_137256_MCW,E45,2,2
179_137256_MCW,E85,2,2
179_137256_MCW,NONE,2,2
179_137526_MCW,E45,2,3
179_137526_MCW,E85,2,3
179_137526_MCW,NONE,2,3
179_141226_MCW,E45,3,3
179_141226_MCW,E85,3,3
179_141226_MCW,NONE,3,3
180_2928_MHD,E45,2,2
180_2928_MHD,E85,2,2
180_2928_MHD,NONE,2,2
180_9057_MHD,E45,3,3
180_9057_MHD,E85,3,3
180_9057_MHD,NONE,3,3
180_13239_MHD,E45,2,2
180_13239_MHD,E85,2,2
180_13239_MHD,NONE,2,2
180_14345_MHD,E45,3,2
180_14345_MHD,E85,3,0
180_14345_MHD,NONE,3,2
180_14451_MHD,E45,3,3
180_14451_MHD,E85,3,3
180_14451_MHD,NONE,3,3
180_20760_MHD,E45,3,2
180_20760_MHD,E85,3,2
180_20760_MHD,NONE,3,2
180_21209_MHD,E45,2,3
180_21209_MHD,E85,2,3
180_21209_MHD,NONE,2,3
180_24218_MHD,E45,2,2
180_24218_MHD,E85,2,2
180_24218_MHD,NONE,3,2
180_24240_MHD,E45,2,2
180_24240_MHD,E85,2,2
180_24240_MHD,NONE,2,2
180_24259_MHD,E45,2,0
180_24259_MHD,E85,2,0
180_24259_MHD,NONE,2,2
180_24337_MHD,E45,3,2
180_24337_MHD,E85,3,2
180_24337_MHD,NONE,3,2
180_25052_MHD,E45,3,2
180_25052_MHD,E85,3,0
180_25052_MHD,NONE,3,2
180_25053_MHD,E45,2,2
180_25053_MHD,E85,2,2
180_25053_MHD,NONE,3,2
180_25119_MHD,E45,2,2
180_25119_MHD,E85,0,2
180_25119_MHD,NONE,2,2
180_25150_MHD,E45,3,2
180_25150_MHD,E85,3,0
180_25150_MHD,NONE,3,3
180_25253_MHD,E45,3,3
180_25253_MHD,E85,3,3
180_25253_MHD,NONE,3,3
180_75403_MHD,E45,3,3
180_75403_MHD,E85,3,3
180_75403_MHD,NONE,3,3
180_78788_MHD,E45,2,2
180_78788_MHD,E85,2,0
180_78788_MHD,NONE,2,3
180_80413_MHD,E45,3,2
180_80413_MHD,E85,3,2
180_80413_MHD,NONE,3,2
180_81109_MHD,E45,2,3
180_81109_MHD,E85,2,3
180_81109_MHD,NONE,2,3
180_82600_MHD,E45,3,3
180_82600_MHD,E85,3,3
180_82600_MHD,NONE,3,3
180_83057_MHD,E45,2,0
180_83057_MHD,E85,2,0
180_83057_MHD,NONE,2,3
180_84053_MHD,E45,2,2
180_84053_MHD,E85,2,2
180_84053_MHD,NONE,2,3
180_84088_MHD,E45,2,2
180_84088_MHD,E85,2,2
180_84088_MHD,NONE,2,0
180_127780_MHD,E45,2,0
180_127780_MHD,E85,2,0
180_127780_MHD,NONE,2,2
180_130578_MHD,E45,2,2
180_130578_MHD,E85,2,2
180_130578_MHD,NONE,2,2
180_133151_MHD,E45,2,0
180_133151_MHD,E85,2,2
180_133151_MHD,NONE,2,2
180_133889_MHD,E45,2,2
180_133889_MHD,E85,2,2
180_133889_MHD,NONE,2,2
180_133913_MHD,E45,2,2
180_133913_MHD,E85,2,2
180_133913_MHD,NONE,2,2
180_136257_MHD,E45,2,2
180_136257_MHD,E85,2,2
180_136257_MHD,NONE,2,2
180_137471_MHD,E45,2,3
180_137471_MHD,E85,2,2
180_137471_MHD,NONE,2,2
180_145522_MHD,E45,2,2
180_145522_MHD,E85,2,2
180_145522_MHD,NONE,2,2
180_149362_MHD,E45,2,2
180_149362_MHD,E85,2,2
180_149362_MHD,NONE,2,2
180_149639_MHD,E45,0,2
180_149639_MHD,E85,0,2
180_149639_MHD,NONE,2,3
181_2331_MHD,E45,2,3
181_2331_MHD,E85,2,3
181_2331_MHD,NONE,2,2
181_9024_MHD,E45,3,3
181_9024_MHD,E85,3,3
181_9024_MHD,NONE,3,3
181_21178_MCW,E45,3,3
181_21178_MCW,E85,3,3
181_21178_MCW,NONE,3,3
181_25120_MCW,E45,3,2
181_25120_MCW,E85,3,2
181_25120_MCW,NONE,3,2
181_29476_MHD,E45,2,2
181_29476_MHD,E85,2,2
181_29476_MHD,NONE,2,2
181_85910_MCW,E45,2,0
181_85910_MCW,E85,2,0
181_85910_MCW,NONE,2,2
181_136333_MHD,E45,3,3
181_136333_MHD,E85,3,3
181_136333_MHD,NONE,3,3
181_137492_MHD,E45,3,0
181_137492_MHD,E85,3,0
181_137492_MHD,NONE,3,2
181_137526_MHD,E45,3,3
181_137526_MHD,E85,3,3
181_137526_MHD,NONE,3,3
181_145350_MHD,E45,2,3
181_145350_MHD,E85,2,3
181_145350_MHD,NONE,2,3
182_2331_MHD,E45,2,2
182_2331_MHD,E85,2,2
182_2331_MHD,NONE,2,2
182_9157_LPD,E45,2,0
182_9157_LPD,E85,2,0
182_9157_LPD,NONE,2,2
182_12833_LPD,E45,2,2
182_12833_LPD,E85,2,2
182_12833_LPD,NONE,2,2
182_13239_MHD,E45,1,0
182_13239_MHD,E85,1,0
182_13239_MHD,NONE,2,2
182_14347_LPD,E45,2,2
182_14347_LPD,E85,2,2
182_14347_LPD,NONE,2,2
182_14451_MHD,E45,3,3
182_14451_MHD,E85,3,3
182_14451_MHD,NONE,3,3
182_20760_LPD,E45,2,2
182_20760_LPD,E85,2,2
182_20760_LPD,NONE,2,2
182_21307_LPD,E45,2,0
182_21307_LPD,E85,2,0
182_21307_LPD,NONE,2,2
182_24240_MHD,E45,2,2
182_24240_MHD,E85,2,2
182_24240_MHD,NONE,2,2
182_24726_LPD,E45,2,2
182_24726_LPD,E85,2,2
182_24726_LPD,NONE,2,2
182_25053_LPD,E45,2,2
182_25053_LPD,E85,2,2
182_25053_LPD,NONE,2,2
182_81439_LPD,E45,1,1
182_81439_LPD,E85,1,1
182_81439_LPD,NONE,2,2
182_82600_LPD,E45,2,2
182_82600_LPD,E85,0,2
182_82600_LPD,NONE,2,2
182_84053_MHD,E45,0,0
182_84053_MHD,E85,0,0
182_84053_MHD,NONE,2,3
182_130881_LPD,E45,2,0
182_130881_LPD,E85,2,0
182_130881_LPD,NONE,2,2
182_145522_MHD,E45,0,0
182_145522_MHD,E85,0,0
182_145522_MHD,NONE,2,2
183_25088_MHD,E45,0,2
183_25088_MHD,E85,0,2
183_25088_MHD,NONE,2,2
183_84328_MHD,E45,0,2
183_84328_MHD,E85,0,2
183_84328_MHD,NONE,2,0
184_2331_MCD,E45,2,2
184_2331_MCD,E85,2,2
184_2331_MCD,NONE,2,2
184_8663_MCD,E45,2,2
184_8663_MCD,E85,2,2
184_8663_MCD,NONE,2,2
184_8685_MCD,E45,3,2
184_8685_MCD,E85,3,2
184_8685_MCD,NONE,3,2
184_8711_MCD,E45,2,2
184_8711_MCD,E85,2,2
184_8711_MCD,NONE,2,2
184_9157_MHD,E45,2,2
184_9157_MHD,E85,2,2
184_9157_MHD,NONE,2,2
184_12194_MCD,E45,2,2
184_12194_MCD,E85,2,2
184_12194_MCD,NONE,2,2
184_13239_MHD,E45,2,2
184_13239_MHD,E85,2,2
184_13239_MHD,NONE,2,2
184_13651_MCD,E45,2,3
184_13651_MCD,E85,2,3
184_13651_MCD,NONE,2,3
184_13655_MCD,E45,3,2
184_13655_MCD,E85,3,2
184_13655_MCD,NONE,3,2
184_14019_MCD,E45,2,2
184_14019_MCD,E85,2,2
184_14019_MCD,NONE,2,2
184_14451_MCD,E45,3,2
184_14451_MCD,E85,3,0
184_14451_MCD,NONE,3,2
184_14452_MHD,E45,3,2
184_14452_MHD,E85,3,2
184_14452_MHD,NONE,3,2
184_14498_MCD,E45,2,3
184_14498_MCD,E85,2,3
184_14498_MCD,NONE,2,3
184_24617_MCD,E45,2,3
184_24617_MCD,E85,2,3
184_24617_MCD,NONE,2,3
184_25172_MCD,E45,3,2
184_25172_MCD,E85,3,2
184_25172_MCD,NONE,3,2
184_25306_MCD,E45,2,2
184_25306_MCD,E85,2,2
184_25306_MCD,NONE,2,2
184_128648_MCD,E45,2,2
184_128648_MCD,E85,2,2
184_128648_MCD,NONE,2,2
184_129875_MCD,E45,2,2
184_129875_MCD,E85,2,2
184_129875_MCD,NONE,2,2
184_137268_MCD,E45,3,2
184_137268_MCD,E85,3,2
184_137268_MCD,NONE,3,2
184_137417_MHD,E45,2,2
184_137417_MHD,E85,3,2
184_137417_MHD,NONE,2,2
184_137471_MHD,E45,2,3
184_137471_MHD,E85,2,2
184_137471_MHD,NONE,2,2
184_137472_MCD,E45,2,2
184_137472_MCD,E85,2,2
184_137472_MCD,NONE,2,2
184_140973_MCD,E45,2,2
184_140973_MCD,E85,2,2
184_140973_MCD,NONE,2,2
184_141180_MCD,E45,2,0
184_141180_MCD,E85,2,1
184_141180_MCD,NONE,2,2
184_141226_MHD,E45,3,3
184_141226_MHD,E85,3,3
184_141226_MHD,NONE,3,3
184_145350_MCD,E45,2,3
184_145350_MCD,E85,2,3
184_145350_MCD,NONE,2,3
185_8994_MHD,E45,1,2
185_8994_MHD,E85,1,2
185_8994_MHD,NONE,2,3
185_13970_MHD,E45,0,2
185_13970_MHD,E85,0,2
185_13970_MHD,NONE,3,2
185_14600_MHD,E45,2,2
185_14600_MHD,E85,0,2
185_14600_MHD,NONE,3,3
185_21148_MHD,E45,0,2
185_21148_MHD,E85,0,2
185_21148_MHD,NONE,3,2
185_24237_MHD,E45,0,2
185_24237_MHD,E85,0,2
185_24237_MHD,NONE,2,2
185_25119_MHD,E45,2,2
185_25119_MHD,E85,2,2
185_25119_MHD,NONE,2,2
185_25253_MHD,E45,3,2
185_25253_MHD,E85,0,2
185_25253_MHD,NONE,3,3
185_78828_MHD,E45,0,2
185_78828_MHD,E85,0,2
185_78828_MHD,NONE,3,2
185_84053_MHD,E45,0,2
185_84053_MHD,E85,0,2
185_84053_MHD,NONE,2,3
185_84088_MHD,E45,2,2
185_84088_MHD,E85,2,2
185_84088_MHD,NONE,2,0
185_87655_MHD,E45,0,2
185_87655_MHD,E85,1,0
185_87655_MHD,NONE,3,2
185_129921_MHD,E45,0,2
185_129921_MHD,E85,0,2
185_129921_MHD,NONE,2,2
186_9024_MCD,E45,3,2
186_9024_MCD,E85,3,2
186_9024_MCD,NONE,3,3
186_14408_MCD,E45,2,2
186_14408_MCD,E85,2,2
186_14408_MCD,NONE,3,2
186_14453_MCD,E45,2,2
186_14453_MCD,E85,2,2
186_14453_MCD,NONE,2,2
186_14498_MCD,E45,2,2
186_14498_MCD,E85,2,2
186_14498_MCD,NONE,2,3
186_14780_MCD,E45,2,2
186_14780_MCD,E85,2,2
186_14780_MCD,NONE,2,3
186_25053_MCD,E45,2,0
186_25053_MCD,E85,2,0
186_25053_MCD,NONE,2,2
186_25090_MCD,E45,3,2
186_25090_MCD,E85,3,2
186_25090_MCD,NONE,3,3
186_25151_MCD,E45,2,2
186_25151_MCD,E85,2,2
186_25151_MCD,NONE,2,2
186_129875_MCD,E45,2,2
186_129875_MCD,E85,2,2
186_129875_MCD,NONE,2,2
186_137472_MCD,E45,2,2
186_137472_MCD,E85,2,2
186_137472_MCD,NONE,2,2
187_2630_MHD,E45,2,2
187_2630_MHD,E85,2,2
187_2630_MHD,NONE,2,2
187_9024_LPD,E45,3,2
187_9024_LPD,E85,3,2
187_9024_LPD,NONE,3,2
187_13091_MHD,E45,2,2
187_13091_MHD,E85,2,2
187_13091_MHD,NONE,2,2
187_14346_MHD,E45,2,2
187_14346_MHD,E85,2,2
187_14346_MHD,NONE,2,2
187_14451_LPD,E45,3,2
187_14451_LPD,E85,3,2
187_14451_LPD,NONE,3,2
187_21178_LPD,E45,3,3
187_21178_LPD,E85,3,3
187_21178_LPD,NONE,3,3
187_21307_LPD,E45,2,0
187_21307_LPD,E85,2,0
187_21307_LPD,NONE,2,2
187_23471_LPD,E45,1,2
187_23471_LPD,E85,1,1
187_23471_LPD,NONE,2,2
187_24337_MHD,E45,0,0
187_24337_MHD,E85,1,0
187_24337_MHD,NONE,3,2
187_25052_MHD,E45,3,2
187_25052_MHD,E85,3,0
187_25052_MHD,NONE,3,2
187_83057_MHD,E45,2,2
187_83057_MHD,E85,2,0
187_83057_MHD,NONE,2,3
187_128648_MHD,E45,2,2
187_128648_MHD,E85,2,2
187_128648_MHD,NONE,2,2
187_130881_MHD,E45,2,2
187_130881_MHD,E85,2,2
187_130881_MHD,NONE,2,2
187_136333_LPD,E45,3,3
187_136333_LPD,E85,3,3
187_136333_LPD,NONE,3,3
187_136898_LPD,E45,2,2
187_136898_LPD,E85,2,2
187_136898_LPD,NONE,2,2
187_141226_LPD,E45,3,2
187_141226_LPD,E85,3,2
187_141226_LPD,NONE,3,2
187_145200_MHD,E45,2,2
187_145200_MHD,E85,2,2
187_145200_MHD,NONE,2,0
187_145522_LPD,E45,2,2
187_145522_LPD,E85,2,2
187_145522_LPD,NONE,2,2
188_13239_MCW,E45,2,2
188_13239_MCW,E85,2,2
188_13239_MCW,NONE,2,2
188_14345_MCD,E45,2,0
188_14345_MCD,E85,2,0
188_14345_MCD,NONE,2,3
188_14451_MCD,E45,3,2
188_14451_MCD,E85,3,2
188_14451_MCD,NONE,3,2
188_14452_MCW,E45,3,2
188_14452_MCW,E85,3,2
188_14452_MCW,NONE,3,2
188_24981_MCD,E45,3,0
188_24981_MCD,E85,3,1
188_24981_MCD,NONE,3,3
188_25052_MCD,E45,2,0
188_25052_MCD,E85,2,0
188_25052_MCD,NONE,2,3
188_25150_MCD,E45,3,0
188_25150_MCD,E85,3,0
188_25150_MCD,NONE,3,2
188_25253_MCD,E45,3,2
188_25253_MCD,E85,3,2
188_25253_MCD,NONE,3,2
188_83057_MCD,E45,2,0
188_83057_MCD,E85,2,0
188_83057_MCD,NONE,2,2
188_84053_MCD,E45,2,0
188_84053_MCD,E85,2,1
188_84053_MCD,NONE,2,3
188_85910_MCD,E45,2,0
188_85910_MCD,E85,2,0
188_85910_MCD,NONE,2,2
188_130578_MCD,E45,2,0
188_130578_MCD,E85,2,0
188_130578_MCD,NONE,2,2
188_133151_MCD,E45,2,0
188_133151_MCD,E85,2,1
188_133151_MCD,NONE,2,2
188_133913_MCD,E45,2,0
188_133913_MCD,E85,2,2
188_133913_MCD,NONE,2,2
188_140722_MCD,E45,2,2
188_140722_MCD,E85,2,2
188_140722_MCD,NONE,2,2
188_145522_MCD,E45,2,0
188_145522_MCD,E85,2,0
188_145522_MCD,NONE,2,2
189_8994_MHD,E45,1,2
189_8994_MHD,E85,1,2
189_8994_MHD,NONE,2,3
189_14345_MHD,E45,0,2
189_14345_MHD,E85,0,2
