stand,climateScenario,initial,none,first,second,both
178.0,Ensemble_rcp45,19.89843685205,42.92981908080574,42.92981908080574,42.92981908080574,35.393815336837875
178.0,Ensemble_rcp85,19.89843685205,16.511468877232982,16.511468877232982,16.511468877232982,16.85016567471468
179.0,NONE,10.171398155254286,23.643363641190838,22.834275151568335,22.834275151568335,22.834275151568335
179.0,Ensemble_rcp45,10.171398155254286,21.485794335530837,18.42923781917917,15.822174908173334,14.473694092135831
179.0,Ensemble_rcp85,10.171398155254286,21.3059968933925,18.519136540248333,18.519136540248333,18.519136540248333
180.0,NONE,40.19192090172,104.04470575657187,91.44135222420365,95.37431361019091,83.75420042431945
180.0,Ensemble_rcp45,40.19192090172,104.31286221470737,102.7039234658944,101.09498471708142,94.92738617996504
180.0,Ensemble_rcp85,40.19192090172,99.48604596826846,99.21788951013296,96.53632492877801,89.20671507307452
181.0,NONE,19.320144854495997,32.56615325852545,35.310492016266366,35.859359767814546,33.75536672021318
181.0,Ensemble_rcp45,19.320144854495997,39.15256627710364,35.58492589204045,32.84058713429954,36.68266139513682
181.0,Ensemble_rcp85,19.320144854495997,39.244044235695,35.859359767814546,32.29171938275136,36.22527160218
182.0,NONE,19.4761577981,33.67211281538178,33.239309308757335,32.54682369815822,31.508095282259553
182.0,Ensemble_rcp45,19.4761577981,28.73815283986312,27.439742319989783,27.35318161866489,27.785985125289344
182.0,Ensemble_rcp85,19.4761577981,28.391910034563566,28.391910034563566,27.785985125289344,27.006938813365338
183.0,NONE,12.0958539891,2.2399729609444443,4.0319513297,2.5983686346955555,2.5983686346955555
183.0,Ensemble_rcp45,12.0958539891,5.823929698455555,5.823929698455555,5.823929698455555,4.0319513297
183.0,Ensemble_rcp85,12.0958539891,2.2399729609444443,2.2399729609444443,2.2399729609444443,2.2399729609444443
184.0,NONE,61.937542429507694,160.7815305183972,144.5021719107324,156.66596233106623,142.67303049414082
184.0,Ensemble_rcp45,61.937542429507694,161.9704724391817,125.47910117818027,140.3866037234014,120.81479056587182
184.0,Ensemble_rcp85,61.937542429507694,164.25689920992113,127.0338713822831,142.21574513999295,122.4610178408042
185.0,NONE,27.1081536756,53.01150052117333,48.70861898536381,48.70861898536381,48.70861898536381
185.0,Ensemble_rcp45,27.1081536756,64.54322303714287,64.54322303714287,63.85476199141334,54.904768396929526
185.0,Ensemble_rcp85,27.1081536756,54.474480243348566,54.474480243348566,46.643235848175244,24.95671290769524
186.0,NONE,12.2711277002,31.904932020519997,25.674974880418457,31.14978570050769,25.297401720412303
186.0,Ensemble_rcp45,12.2711277002,17.17957878028,17.273972070281538,13.970206920227689,13.781420340224614
186.0,Ensemble_rcp85,12.2711277002,14.536566660236922,13.781420340224614,13.592633760221535,13.781420340224614
187.0,NONE,33.92067328585,53.63989135602413,49.20759004667306,48.303038759050395,49.38850030419759
187.0,Ensemble_rcp45,33.92067328585,44.95619899484653,44.59437847979746,43.9611925784616,39.70980152663506
187.0,Ensemble_rcp85,33.92067328585,48.39349388781267,43.23755154836347,42.513910518265334,43.870737449699334
188.0,NONE,14.828197937799999,27.650227919309412,24.771813025501174,26.167408125529406,24.074015475487055
188.0,Ensemble_rcp45,14.828197937799999,29.045823019337643,28.348025469323527,27.30132914430235,26.690756288039996
188.0,Ensemble_rcp85,14.828197937799999,30.354193425614117,30.179744038110584,21.718948744189408,22.765645069210585
189.0,NONE,57.5998758615,140.38295326244653,139.6685361974977,132.79227194736512,127.16623756089302
189.0,Ensemble_rcp45,57.5998758615,149.75967723990001,149.75967723990001,149.75967723990001,125.82670556411395
189.0,Ensemble_rcp85,57.5998758615,138.32900420071863,138.32900420071863,138.32900420071863,132.79227194736512
190.0,NONE,26.3813013683,67.07110517364407,61.34770419882644,61.34770419882645,55.62430322400882
190.0,Ensemble_rcp45,26.3813013683,64.92482980808745,63.31512328391999,63.22569514368846,61.168847918363376
190.0,Ensemble_rcp85,26.3813013683,65.55082678970813,63.404551424151514,64.11997654600373,62.241985601141685
191.0,NONE,8.589537156354002,12.181848762116957,10.848069700571305,12.359685970323044,9.69212784723174
191.0,Ensemble_rcp45,8.589537156354002,16.627778967269133,17.250209195990436,9.781046451334785,10.403476680056087
191.0,Ensemble_rcp85,8.589537156354002,8.269430181583044,14.76048828110522,6.668895307728261,7.380244140552609
192.0,NONE,22.946412659902858,53.016711603108895,42.69332551537482,43.21824345203926,42.25589390148779
192.0,Ensemble_rcp45,22.946412659902858,53.279170571441114,38.14403673094964,39.63130421816556,45.84283313536149
192.0,Ensemble_rcp85,22.946412659902858,39.893763186497786,37.7066051170626,49.69223133756742,37.09420085762075
193.0,NONE,16.716830767853335,44.363897037764616,37.700544913515394,39.191031572886935,36.38540962583462
193.0,Ensemble_rcp45,16.716830767853335,38.13892334274231,34.63189590892693,37.17449079844308,34.719571594772304
193.0,Ensemble_rcp85,16.716830767853335,41.29524803317616,38.48962608612385,43.048761750083855,35.59632845322616
194.0,NONE,14.764974582449998,20.323553248784116,20.149847665461174,19.889289290476764,19.715583707153822
194.0,Ensemble_rcp45,14.764974582449998,18.152233457247352,17.457411123955588,18.065380665585884,16.06776645737206
194.0,Ensemble_rcp85,14.764974582449998,16.15461924903353,15.98091366571059,16.06776645737206,16.06776645737206
195.0,NONE,16.5590459131775,41.584370939859284,36.438201282631184,37.60023959232785,36.60420675544499
195.0,Ensemble_rcp45,16.5590459131775,39.59230526609357,35.19316023652762,38.59627242921071,31.126026152589283
195.0,Ensemble_rcp85,16.5590459131775,40.83734631219714,40.1733244209419,39.260294320465945,31.956053516658336
196.0,NONE,50.366563543,73.5440972088053,63.559928860458406,60.61816497210619,64.89709426425487
196.0,Ensemble_rcp45,50.366563543,78.80361446373804,77.28816033943541,78.80361446373804,58.92442212729733
196.0,Ensemble_rcp85,50.366563543,71.49377692298408,72.11778744475575,66.50169274881063,59.63757700932212
197.0,NONE,40.92347314919999,94.12398824315999,67.33771490913817,69.94193592772362,67.33771490913817
197.0,Ensemble_rcp45,40.92347314919999,40.9234731492,43.89972574186909,40.9234731492,56.54879926071272
197.0,Ensemble_rcp85,40.92347314919999,40.9234731492,40.9234731492,40.9234731492,40.9234731492
198.0,NONE,15.13529586205,38.12202645253843,33.20305529737218,36.04092327150656,30.2705917241
198.0,Ensemble_rcp45,15.13529586205,36.892283663746866,35.28415847840406,27.811106146516877,24.31106897841781
198.0,Ensemble_rcp85,15.13529586205,37.17607046116031,37.08147486202249,35.00037168099062,28.47327534048156
199.0,NONE,28.729990031699998,74.51261930802194,45.87530666352097,59.68423735617677,45.50459711472484
199.0,Ensemble_rcp45,28.729990031699998,72.19568462804612,71.63962030485193,42.44624333715677,68.48858914008484
199.0,Ensemble_rcp85,28.729990031699998,73.21513588723548,72.47371678964322,58.294076548191285,42.075533788360644
200.0,NONE,20.876892323449997,53.48037948390169,50.10454157627999,50.72640645399978,49.39383885888595
200.0,Ensemble_rcp45,20.876892323449997,37.48956834253574,34.82443315230808,32.95883851914872,28.96113573380723
200.0,Ensemble_rcp85,20.876892323449997,42.55332520396829,32.24813580175468,29.760676290875526,27.895081657716165
201.0,NONE,45.855257891625,120.78722966069114,105.51738306467644,104.60302099305879,103.41435029995586
201.0,Ensemble_rcp45,45.855257891625,97.56243304160292,104.87732961454411,85.58428990341174,61.445131212705874
201.0,Ensemble_rcp85,45.855257891625,115.94111068111762,92.53344164770584,100.30551925645587,72.87465710792647
202.0,NONE,62.696279638499995,147.21600273442905,132.67615061251013,135.44564625478043,125.75241150683443
202.0,Ensemble_rcp45,62.696279638499995,136.74384733709456,140.81154406167906,153.7935548848209,146.86981577914526
202.0,Ensemble_rcp85,62.696279638499995,138.99406254643918,136.2245669041689,111.1260126460946,129.5604680149561
203.0,NONE,31.5734543712,80.5790131276259,61.012365348290714,62.79115151004845,53.185706236556626
203.0,Ensemble_rcp45,31.5734543712,60.300850883587614,43.04662511453746,57.45479302477522,43.224503730713245
203.0,Ensemble_rcp85,31.5734543712,45.18116850864676,46.871015362316626,41.26783895277971,38.86647763440676
204.0,NONE,132.9270077110345,346.50333834039884,297.6041853980732,291.8724165550166,291.7828576668439
204.0,Ensemble_rcp45,132.9270077110345,345.87642612318945,336.56230175322264,337.8161261876413,207.9557383371429
204.0,Ensemble_rcp85,132.9270077110345,257.39224460850494,247.98856135036547,249.51106244930233,241.54032140192692
205.0,NONE,18.8621432236,46.02362946558401,40.49073411999468,45.352975484300444,45.185311988979564
205.0,Ensemble_rcp45,18.8621432236,41.74821033490134,38.39494042848356,33.70036255949867,34.8740070267449
205.0,Ensemble_rcp85,18.8621432236,47.44876917581156,40.82606111063645,36.63447372761423,36.215314989312006
206.0,NONE,20.90873390585,50.46608047275613,42.76786480742045,45.61905579458181,42.00754721084409
206.0,Ensemble_rcp45,20.90873390585,54.362708155209994,46.569452790302265,35.734927039089094,37.065482833097725
206.0,Ensemble_rcp85,20.90873390585,54.362708155209994,46.66449248987431,38.77619742539454,32.50357725363954
207.0,NONE,43.31296312545,33.9432200819853,32.35213164064224,32.35213164064224,32.35213164064224
207.0,Ensemble_rcp45,43.31296312545,32.61731304753275,32.352131640642234,33.05928205901693,20.330574528272443
207.0,Ensemble_rcp85,43.31296312545,20.330574528272443,20.330574528272443,20.330574528272443,26.16456547986367
208.0,NONE,13.100059230203076,29.31268213663,29.05925837176,26.60949531135,28.80583460689
208.0,Ensemble_rcp45,13.100059230203076,30.15742801953,25.76474942845,25.00447813384,28.13003790057
208.0,Ensemble_rcp85,13.100059230203076,25.93369860503,22.55471507343,15.796748010229999,26.01817319332
209.0,NONE,226.63213608220798,414.9009417286154,396.6241565606954,385.2459618728236,374.4949117740471
209.0,Ensemble_rcp45,226.63213608220798,503.1491446227389,501.62607919207903,503.1491446227389,335.7015393342953
209.0,Ensemble_rcp85,226.63213608220798,269.0450287218811,272.1807516673576,219.85897451997874,250.8578356381176
210.0,NONE,21.090751800011333,48.82063877665469,45.90201363239816,44.84069539812306,45.90201363239816
210.0,Ensemble_rcp45,21.090751800011333,44.57536583955428,34.66972898632,38.03057006152449,37.05769501343899
210.0,Ensemble_rcp85,21.090751800011333,53.0659117137551,38.295899620093266,31.4857742834947,39.18033148198919
211.0,NONE,11.061537606999998,28.104499253340734,24.49925736661481,24.827006629044437,24.17150810418518
211.0,Ensemble_rcp45,11.061537606999998,27.776749990911103,24.335382735399996,24.990881260259258,23.761821526148143
211.0,Ensemble_rcp85,11.061537606999998,28.104499253340734,24.82700662904444,24.82700662904444,24.089570788577774
212.0,NONE,30.737897952503,68.72669260088455,62.63815339060485,64.85216764888838,65.59017240164957
212.0,Ensemble_rcp45,30.737897952503,71.77096220602442,70.84845626507295,62.176900420129115,63.65290992565146
212.0,Ensemble_rcp85,30.737897952503,69.92595032412147,69.64919854183603,52.30608685194837,64.11416289612721
213.0,NONE,21.313531238233686,46.458813806769605,48.14984342808879,50.1078777264584,46.8148200428368
213.0,Ensemble_rcp45,21.313531238233686,45.83580289365201,39.160685967392006,43.788767036265604,40.67371247067761
213.0,Ensemble_rcp85,21.313531238233686,46.636816924803206,39.7836968805096,43.9667701542992,41.0297187067448
214.0,NONE,56.77518787298182,138.26594260609252,120.74535187635672,127.47740151635372,112.80498563430893
214.0,Ensemble_rcp45,56.77518787298182,128.7720264471224,123.93876003891943,113.23652727789852,77.24595420252986
214.0,Ensemble_rcp85,56.77518787298182,115.22161883841044,115.91208546815373,88.63865359329402,101.67121122969849
215.0,NONE,96.25964267380951,236.24117750267854,194.6041167174107,206.39830560937494,197.1059143611607
215.0,Ensemble_rcp45,96.25964267380951,243.38917077053569,205.59415636674106,185.49042530089284,172.26663775535718
215.0,Ensemble_rcp85,96.25964267380951,243.65722051808032,205.41545653504465,206.3089556935268,174.50038565156254
216.0,NONE,47.4724396669,118.59152852636907,97.09457471494264,105.33507367598946,90.19763536711001
216.0,Ensemble_rcp45,47.4724396669,119.93508813958323,119.93508813958323,119.93508813958323,103.09580765396589
216.0,Ensemble_rcp85,47.4724396669,109.27618187475093,109.27618187475093,74.97062641734962,65.74485040661243
217.0,NONE,15.766886386638749,32.2155840764835,27.187225715339245,33.9201123344985,25.823603108927244
217.0,Ensemble_rcp45,15.766886386638749,41.16435743106225,26.761093650835495,32.726942553887994,22.670225831599495
217.0,Ensemble_rcp85,15.766886386638749,41.846168734268254,27.442904954041495,34.77237646350599,23.011131483202497
218.0,NONE,74.962313497,80.99478369557515,80.46250691334794,77.00270782887101,69.99439686287931
218.0,Ensemble_rcp45,74.962313497,127.56900214045683,127.56900214045683,128.01256612564617,93.76942646902842
218.0,Ensemble_rcp85,74.962313497,54.1148061931006,49.94530473232072,54.20351899013847,72.83320636809114
219.0,NONE,5.6372279688,9.320216908416002,8.418260433408001,9.696032106336002,7.892119156320001
219.0,Ensemble_rcp45,5.6372279688,11.424782016768,11.349618977184,11.499945056352,4.88559757296
219.0,Ensemble_rcp85,5.6372279688,4.88559757296,4.88559757296,4.88559757296,6.8398366021440005
220.0,NONE,12.91760715329091,30.874889404122587,29.31817229130968,29.31817229130968,28.193876598722582
220.0,Ensemble_rcp45,12.91760715329091,33.98832362974839,27.069580906135485,30.615436551987102,27.761455178496774
220.0,Ensemble_rcp85,12.91760715329091,34.074807913793556,30.874889404122584,31.393795108393554,28.62629801894839
221.0,NONE,40.5211754649,63.23084523094286,51.92053911216857,58.59985374924,49.96127348529427
221.0,Ensemble_rcp45,40.5211754649,50.05033101378855,54.414149910008575,42.124210977797134,35.80112645470285
221.0,Ensemble_rcp85,40.5211754649,52.900171925605704,51.56430899819142,39.986830293934275,35.088666226748565
222.0,NONE,25.92451593544,68.74466467018402,64.09613077831202,65.16886936874403,64.18552566084801
222.0,Ensemble_rcp45,25.92451593544,65.88402842903203,56.318775997680014,55.87180158500002,57.39151458811201
222.0,Ensemble_rcp85,25.92451593544,66.59918748932002,56.22938111514402,58.91122759122402,57.838489000792
223.0,NONE,40.7317744882,92.35487128520131,85.89091576859568,85.71382109690785,83.76577970834174
223.0,Ensemble_rcp45,40.7317744882,63.13425045671001,73.75993075797956,81.64064364808782,40.28903780898044
223.0,Ensemble_rcp85,40.7317744882,40.28903780898044,40.28903780898044,40.28903780898044,40.28903780898044
224.0,NONE,27.164397007849995,70.2769238719216,61.338960985467736,62.74099437942128,57.045233716484994
224.0,Ensemble_rcp45,27.164397007849995,68.17387378099127,62.56574020517709,67.12234873552612,60.11218176575838
224.0,Ensemble_rcp85,27.164397007849995,68.96251756509014,62.56574020517709,64.7564173832295,64.05540068625274
225.0,NONE,69.4813155635,162.27544095422698,121.77514780339737,121.95799337066974,120.4952288324908
225.0,Ensemble_rcp45,69.4813155635,156.24153723423882,131.5573856524691,154.32165877787895,130.9174261670158
225.0,Ensemble_rcp85,69.4813155635,156.60722836878355,135.21429699791645,162.09259538695463,136.95132988700396
226.0,NONE,38.553484581999996,85.54337873135528,85.27123648724705,78.37696630317176,84.99909424313881
226.0,Ensemble_rcp45,38.553484581999996,89.08122790476233,89.71622647434822,58.78272472737883,36.37634662913412
226.0,Ensemble_rcp85,38.553484581999996,65.31413858597645,64.58842593502115,64.9512822604988,63.953427365435275
227.0,NONE,61.4708057755,153.721883640046,143.13275213419345,136.85106395275548,132.72309743352483
227.0,Ensemble_rcp45,61.4708057755,129.7617301479898,136.40237193979564,91.98186265677008,73.58549012541606
227.0,Ensemble_rcp85,61.4708057755,124.73637960283942,131.46675979723724,111.45509601922774,73.31627491764013
228.0,NONE,12.65004324515,27.492760652792665,25.215752868665664,26.396423571546336,27.239759787889664
228.0,Ensemble_rcp45,12.65004324515,28.757764977307666,27.745761517695666,23.360413192710332,26.227756328277664
228.0,Ensemble_rcp85,12.65004324515,32.131109842681,30.107102923457,21.926741624926667,29.179433085479335
229.0,NONE,26.83209900702118,69.92844082718896,60.45304234111999,66.04352744790069,60.16878038653792
229.0,Ensemble_rcp45,26.83209900702118,69.73893285746759,57.705176780159995,53.1569855068469,59.789764447095166
229.0,Ensemble_rcp85,26.83209900702118,71.06548864551723,58.84222459848827,55.52583512836413,47.6612543849269
230.0,NONE,131.22863260250003,312.89548113725346,287.8102799390885,295.4876013022279,287.8102799390885
230.0,Ensemble_rcp45,131.22863260250003,326.911056183915,249.33440194475006,219.071472385398,207.28767680476534
230.0,Ensemble_rcp85,131.22863260250003,341.1944447665,231.92652210972452,223.71357367473814,220.05345535045078
231.0,NONE,12.511250186939998,26.370513862035146,26.28626301902545,26.28626301902545,26.28626301902545
231.0,Ensemble_rcp45,12.511250186939998,35.80660827912121,34.37434394795636,32.689327087762415,34.37434394795636
231.0,Ensemble_rcp85,12.511250186939998,36.0593608081503,34.711347319995156,15.83915848582303,34.37434394795636
232.0,NONE,143.15576020999998,26.366029253867083,35.698335140974685,27.72510292674683,26.003609607765817
232.0,Ensemble_rcp45,143.15576020999998,51.73540448095569,51.37298483485443,51.73540448095569,32.16474359148734
232.0,Ensemble_rcp85,143.15576020999998,47.9299981968924,47.9299981968924,47.9299981968924,45.39306067418354
233.0,NONE,29.9533463843,15.024218186410796,12.646968473371112,13.5027783700654,12.7420584618927
233.0,Ensemble_rcp45,29.9533463843,20.53943752066286,21.014887463270796,21.014887463270796,11.220618645547303
233.0,Ensemble_rcp85,29.9533463843,15.024218186410794,12.742058461892698,10.079538783288253,13.02732842745746
234.0,NONE,36.84904818802667,13.728663245376817,14.087582545909545,13.728663245376818,13.728663245376818
234.0,Ensemble_rcp45,36.84904818802667,14.805421146974998,14.715691321841815,14.715691321841815,10.677849190848635
234.0,Ensemble_rcp85,36.84904818802667,8.255143912252727,8.075684261986362,6.8194667101218185,6.729736884988637
235.0,NONE,17.61357833385,1.2051395702107894,1.2051395702107894,1.2051395702107894,1.2051395702107894
235.0,Ensemble_rcp45,17.61357833385,1.2051395702107894,1.2051395702107894,1.2051395702107894,1.1124365263484208
235.0,Ensemble_rcp85,17.61357833385,1.1124365263484208,1.1124365263484208,0.46351521931184214,1.1124365263484208
236.0,NONE,1448.6904858240625,483.6672012868569,336.38239082464304,399.1463130945591,329.30913852888926
236.0,Ensemble_rcp45,1448.6904858240625,621.5508536344613,575.5299462924688,622.9834110614495,378.28469556404485
236.0,Ensemble_rcp85,1448.6904858240625,389.74515497994963,390.5509685326304,289.46613509078276,402.81724150121613
237.0,NONE,7.3886654719500005,6.780187138965881,6.606336186684705,6.780187138965881,6.780187138965881
237.0,Ensemble_rcp45,7.3886654719500005,6.780187138965881,6.693261662825293,6.693261662825293,6.345559758262941
237.0,Ensemble_rcp85,7.3886654719500005,6.780187138965881,4.43319928317,6.780187138965881,6.432485234403529
238.0,NONE,24.332069678699998,16.802900947932454,21.21021922935736,16.343805293617358,15.701071377576225
238.0,Ensemble_rcp45,24.332069678699998,32.22851493291962,32.22851493291962,32.22851493291962,20.200208789864153
238.0,Ensemble_rcp85,24.332069678699998,29.749398399618112,29.749398399618112,29.10666448357698,23.413878370069813
239.0,NONE,4.528654164275,0.8151577495694999,0.8151577495694999,0.8151577495694999,0.8151577495694999
239.0,Ensemble_rcp45,4.528654164275,1.1774500827115,1.1774500827115,1.1774500827115,1.1774500827115
239.0,Ensemble_rcp85,4.528654164275,1.086876999426,1.086876999426,1.086876999426,0.4528654164275
240.0,NONE,177.78704224350003,11.612419468056455,10.262138134561521,9.541988090030888,9.541988090030888
240.0,Ensemble_rcp45,177.78704224350003,11.702438223622785,11.702438223622785,11.702438223622785,11.342363201357468
240.0,Ensemble_rcp85,177.78704224350003,7.651594223137975,5.761200356245064,5.761200356245064,5.581162845112406
241.0,NONE,66.28704084475999,6.664729650152499,5.493898765666249,6.2144100791962495,5.133643108901249
241.0,Ensemble_rcp45,66.28704084475999,6.664729650152499,6.48460182177,6.2144100791962495,5.854154422431249
241.0,Ensemble_rcp85,66.28704084475999,6.664729650152499,6.48460182177,6.484601821769999,5.133643108901249
242.0,NONE,17.853212126549998,3.135198227101463,3.8319089442351215,3.135198227101463,3.7448201045934146
242.0,Ensemble_rcp45,17.853212126549998,3.135198227101463,3.657731264951707,3.7448201045934146,3.657731264951707
242.0,Ensemble_rcp85,17.853212126549998,3.135198227101463,2.9610205478180482,3.048109387459756,3.657731264951707
243.0,NONE,8.29394255875,9.254293802394736,9.254293802394736,9.254293802394736,9.254293802394736
243.0,Ensemble_rcp45,8.29394255875,9.9527310705,9.9527310705,8.643161192802634,6.897068022539474
243.0,Ensemble_rcp85,8.29394255875,9.9527310705,9.9527310705,9.690817094960526,9.079684485368421
244.0,NONE,440.51448735424805,959.2702950313185,928.5622193295901,889.5522510689642,885.6244739443246
244.0,Ensemble_rcp45,440.51448735424805,970.9643587433138,965.608299027896,968.7326671952231,753.597601959277
244.0,Ensemble_rcp85,440.51448735424805,886.3386152397134,886.5171505635607,540.4264252856507,418.3082637741261
245.0,NONE,8.48320806865,2.9691228240275,2.6297945012815,2.9691228240275,2.9691228240275
245.0,Ensemble_rcp45,8.48320806865,2.6297945012815,2.6297945012815,2.6297945012815,1.2724812102975003
245.0,Ensemble_rcp85,8.48320806865,2.6297945012815,2.6297945012815,2.6297945012815,1.866305775103
246.0,NONE,21.30487207025,3.905893212879166,3.817122912586458,3.817122912586458,3.817122912586458
246.0,Ensemble_rcp45,21.30487207025,4.26097441405,3.905893212879166,4.083433813464583,2.751879309073958
246.0,Ensemble_rcp85,21.30487207025,4.26097441405,3.905893212879166,4.083433813464583,3.905893212879166
247.0,NONE,16.69845567385,9.933440298290257,7.87824575381641,7.535713329737436,6.936281587599231
247.0,Ensemble_rcp45,16.69845567385,14.471994917336666,14.471994917336666,14.471994917336666,12.502433478882562
247.0,Ensemble_rcp85,16.69845567385,10.961037570527179,10.361605828388974,10.361605828388974,10.361605828388974
248.0,NONE,162.94429124250001,3.420929871389503,3.420929871389503,3.420929871389503,3.420929871389503
248.0,Ensemble_rcp45,162.94429124250001,3.060831990190608,3.060831990190608,2.700734108991713,2.700734108991713
248.0,Ensemble_rcp85,162.94429124250001,2.700734108991713,2.700734108991713,2.700734108991713,2.700734108991713
249.0,NONE,0.0,0.0,0.0,0.0,0.0
249.0,Ensemble_rcp45,0.0,0.0,0.0,0.0,0.0
249.0,Ensemble_rcp85,0.0,0.0,0.0,0.0,0.0
250.0,NONE,29.9761849599,8.948114913402986,6.442642737650149,7.516416527258507,5.010944351505671
250.0,Ensemble_rcp45,29.9761849599,9.306039509939104,9.306039509939104,9.306039509939104,7.5164165272585075
250.0,Ensemble_rcp85,29.9761849599,8.590190316866865,8.590190316866865,7.963822272928656,4.2950951584334325
251.0,NONE,5.1718672977899995,1.2450791642827777,1.2450791642827777,1.2450791642827777,0.861977882965
251.0,Ensemble_rcp45,5.1718672977899995,1.2450791642827777,1.2450791642827777,1.2450791642827777,1.2450791642827777
251.0,Ensemble_rcp85,5.1718672977899995,0.47887660164722223,0.47887660164722223,0.47887660164722223,0.47887660164722223
252.0,NONE,0.0,0.0,0.0,0.0,0.0
252.0,Ensemble_rcp45,0.0,0.0,0.0,0.0,0.0
252.0,Ensemble_rcp85,0.0,0.0,0.0,0.0,0.0
253.0,NONE,9.3636290715,1.1593064564714286,1.1593064564714286,1.1593064564714286,1.1593064564714286
253.0,Ensemble_rcp45,9.3636290715,1.1593064564714286,1.1593064564714286,1.1593064564714286,1.1593064564714286
253.0,Ensemble_rcp85,9.3636290715,1.0701290367428573,1.0701290367428573,1.0701290367428573,1.0701290367428573
254.0,NONE,3.7353627194700003,6.474628713748,6.142596472017334,6.142596472017334,6.142596472017334
254.0,Ensemble_rcp45,3.7353627194700003,5.810564230286667,5.810564230286667,5.727556169854,5.1464997468253335
254.0,Ensemble_rcp85,3.7353627194700003,4.814467505094666,4.814467505094666,4.233411082066,2.4902418129800004
255.0,NONE,35.65919998565,24.41283691325269,16.000923070483974,16.36665845495218,15.635187686015769
255.0,Ensemble_rcp45,35.65919998565,24.961439989955,23.681366144316282,24.961439989955,11.337796918514357
255.0,Ensemble_rcp85,35.65919998565,11.063495380163204,10.8806276879291,9.600553842290383,9.600553842290383
256.0,NONE,89.589786589,113.50981827926502,96.56278475701085,91.6198999796867,84.64690181167587
256.0,Ensemble_rcp45,89.589786589,150.31665671041085,149.43399871446013,150.31665671041085,77.93870104245023
256.0,Ensemble_rcp85,89.589786589,125.1609038258148,137.78291316791035,88.00100219628871,121.71853764160687
257.0,NONE,19.85724998865,3.4419233313659996,3.08890555379,3.4419233313659996,3.08890555379
257.0,Ensemble_rcp45,19.85724998865,3.4419233313659996,3.4419233313659996,3.177159998184,1.588579999092
257.0,Ensemble_rcp85,19.85724998865,1.32381666591,1.32381666591,1.32381666591,1.32381666591
258.0,NONE,6.10166253375,1.22033250675,1.22033250675,1.22033250675,1.22033250675
258.0,Ensemble_rcp45,6.10166253375,1.22033250675,1.22033250675,1.22033250675,0.8448455815961537
258.0,Ensemble_rcp85,6.10166253375,1.1264607754615383,1.1264607754615383,1.1264607754615383,0.4693586564423077
259.0,NONE,0.0,0.0,0.0,0.0,0.0
259.0,Ensemble_rcp45,0.0,0.0,0.0,0.0,0.0
259.0,Ensemble_rcp85,0.0,0.0,0.0,0.0,0.0
260.0,NONE,23.898030441899998,4.6894248414294335,4.6894248414294335,4.6894248414294335,4.6894248414294335
260.0,Ensemble_rcp45,23.898030441899998,4.6894248414294335,4.6894248414294335,4.6894248414294335,4.328699853627169
260.0,Ensemble_rcp85,23.898030441899998,4.6894248414294335,4.6894248414294335,4.6894248414294335,4.6894248414294335
261.0,NONE,11.535278784800001,23.808815411827197,21.040348503475197,19.7483972795776,19.379268358464
261.0,Ensemble_rcp45,11.535278784800001,26.392717859622397,25.839024477951998,26.392717859622397,14.119181232595201
261.0,Ensemble_rcp85,11.535278784800001,16.610801450112,15.318850226214398,14.0268990023168,15.687979147328
262.0,NONE,8.345692486399999,10.394180642152728,7.9663428279272726,9.332001598429091,7.435253306065455
262.0,Ensemble_rcp45,8.345692486399999,13.80832756840727,12.97375831976727,13.80832756840727,9.407871530123636
262.0,Ensemble_rcp85,8.345692486399999,11.683969480959998,11.683969480959998,5.310895218618182,10.69766036893091
263.0,NONE,51.21998830032857,26.12950567687686,17.240086219795042,19.75426546018182,17.240086219795042
263.0,Ensemble_rcp45,51.21998830032857,32.6843301250281,32.6843301250281,32.6843301250281,16.162580831057852
263.0,Ensemble_rcp85,51.21998830032857,23.88470278367438,23.88470278367438,12.570896201933886,18.946136418628925
264.0,NONE,285.9783083126182,740.8223265422544,632.1994545643676,625.0296280311738,618.7560298146292
264.0,Ensemble_rcp45,285.9783083126182,727.020410465856,591.1521976618326,679.9684238417714,569.4634723989212
264.0,Ensemble_rcp85,285.9783083126182,721.9119090609555,630.317375099404,635.2466308409748,580.1285893670471
265.0,NONE,66.634847824,115.44037150049729,132.7294130980757,125.25550449078918,119.13230225831352
265.0,Ensemble_rcp45,66.634847824,165.41650736849732,167.84777884315676,172.07999215089728,139.3928978804757
265.0,Ensemble_rcp85,66.634847824,148.12746577091892,148.12746577091892,115.35032440884325,143.8952524631784
266.0,NONE,146.2294891710343,208.2269565861521,164.8056423982509,160.72101979570803,148.555948131613
266.0,Ensemble_rcp45,146.2294891710343,256.1768740942639,245.96531758790678,256.26567023779745,169.68943029259563
266.0,Ensemble_rcp85,146.2294891710343,209.38130645208815,205.2966838495453,187.80384357343783,141.62984893599693
267.0,NONE,38.48751915695,2.2119263883304603,1.5925869995979312,1.5925869995979312,1.5925869995979312
267.0,Ensemble_rcp45,38.48751915695,2.3004034438636785,2.2119263883304603,2.3004034438636785,1.946495221730805
267.0,Ensemble_rcp85,38.48751915695,2.1234493327972417,2.1234493327972417,2.1234493327972417,1.8580181661975863
268.0,NONE,44.0552226332,102.85367818721345,95.70015688835721,88.37215946026059,85.23158913393345
