Stand ID,Mgmt ID,TreatmentSchedule,2015,2055
71_25120_MCD,NONE,first,TRUE,TRUE
71_82600_MCW,E45,first,FALSE,FALSE
71_82600_MCW,E85,first,FALSE,TRUE
71_82600_MCW,NONE,first,FALSE,FALSE
71_85910_MCW,E45,first,TRUE,FALSE
71_85910_MCW,E85,first,TRUE,FALSE
71_85910_MCW,NONE,first,TRUE,TRUE
71_132244_MCD,E45,first,TRUE,FALSE
71_132244_MCD,E85,first,TRUE,FALSE
71_132244_MCD,NONE,first,TRUE,TRUE
71_133281_MCW,E45,first,TRUE,TRUE
71_133281_MCW,E85,first,TRUE,FALSE
71_133281_MCW,NONE,first,TRUE,TRUE
71_133913_MCW,E45,first,FALSE,FALSE
71_133913_MCW,E85,first,FALSE,TRUE
71_133913_MCW,NONE,first,FALSE,TRUE
71_136425_MCW,E45,first,TRUE,FALSE
71_136425_MCW,E85,first,TRUE,FALSE
71_136425_MCW,NONE,first,TRUE,TRUE
71_137268_MCD,E45,first,TRUE,FALSE
71_137268_MCD,E85,first,TRUE,FALSE
71_137268_MCD,NONE,first,TRUE,FALSE
71_137417_MCW,E45,first,TRUE,TRUE
71_137417_MCW,E85,first,TRUE,TRUE
71_137417_MCW,NONE,first,TRUE,TRUE
71_137492_MCD,E45,first,FALSE,FALSE
71_137492_MCD,E85,first,FALSE,FALSE
71_137492_MCD,NONE,first,FALSE,TRUE
71_141180_MCW,E45,first,TRUE,FALSE
71_141180_MCW,E85,first,TRUE,FALSE
71_141180_MCW,NONE,first,TRUE,TRUE
72_2331_MHD,E45,first,TRUE,FALSE
72_2331_MHD,E85,first,TRUE,FALSE
72_2331_MHD,NONE,first,TRUE,FALSE
72_8025_MHD,E45,first,FALSE,TRUE
72_8025_MHD,E85,first,FALSE,TRUE
72_8025_MHD,NONE,first,FALSE,TRUE
72_8277_MHD,E45,first,TRUE,TRUE
72_8277_MHD,E85,first,TRUE,FALSE
72_8277_MHD,NONE,first,TRUE,TRUE
72_8533_MHD,E45,first,TRUE,FALSE
72_8533_MHD,E85,first,TRUE,FALSE
72_8533_MHD,NONE,first,TRUE,FALSE
72_8959_MHD,E45,first,TRUE,FALSE
72_8959_MHD,E85,first,TRUE,FALSE
72_8959_MHD,NONE,first,TRUE,FALSE
72_9024_MHD,E45,first,TRUE,TRUE
72_9024_MHD,E85,first,TRUE,TRUE
72_9024_MHD,NONE,first,TRUE,TRUE
72_9157_MHD,E45,first,TRUE,TRUE
72_9157_MHD,E85,first,TRUE,TRUE
72_9157_MHD,NONE,first,TRUE,TRUE
72_11955_MHD,E45,first,FALSE,FALSE
72_11955_MHD,E85,first,FALSE,FALSE
72_11955_MHD,NONE,first,FALSE,FALSE
72_12554_MHD,E45,first,FALSE,TRUE
72_12554_MHD,E85,first,FALSE,TRUE
72_12554_MHD,NONE,first,FALSE,TRUE
72_12601_MHD,E45,first,TRUE,FALSE
72_12601_MHD,E85,first,TRUE,FALSE
72_12601_MHD,NONE,first,TRUE,FALSE
72_13091_MHD,E45,first,TRUE,FALSE
72_13091_MHD,E85,first,TRUE,FALSE
72_13091_MHD,NONE,first,TRUE,TRUE
72_13239_MHD,E45,first,FALSE,FALSE
72_13239_MHD,E85,first,FALSE,FALSE
72_13239_MHD,NONE,first,FALSE,FALSE
72_13334_MHD,E45,first,FALSE,FALSE
72_13334_MHD,E85,first,FALSE,FALSE
72_13334_MHD,NONE,first,TRUE,FALSE
72_14019_MHD,E45,first,FALSE,TRUE
72_14019_MHD,E85,first,FALSE,TRUE
72_14019_MHD,NONE,first,FALSE,FALSE
72_14346_MHD,E45,first,FALSE,FALSE
72_14346_MHD,E85,first,FALSE,FALSE
72_14346_MHD,NONE,first,FALSE,TRUE
72_14451_MHD,E45,first,FALSE,FALSE
72_14451_MHD,E85,first,FALSE,FALSE
72_14451_MHD,NONE,first,FALSE,FALSE
72_20674_MHD,E45,first,TRUE,FALSE
72_20674_MHD,E85,first,TRUE,FALSE
72_20674_MHD,NONE,first,TRUE,FALSE
72_20760_MHD,E45,first,TRUE,TRUE
72_20760_MHD,E85,first,TRUE,TRUE
72_20760_MHD,NONE,first,TRUE,TRUE
72_21112_MHD,E45,first,TRUE,FALSE
72_21112_MHD,E85,first,TRUE,FALSE
72_21112_MHD,NONE,first,TRUE,FALSE
72_21178_MHD,E45,first,TRUE,TRUE
72_21178_MHD,E85,first,TRUE,TRUE
72_21178_MHD,NONE,first,TRUE,TRUE
72_24240_MHD,E45,first,TRUE,FALSE
72_24240_MHD,E85,first,TRUE,TRUE
72_24240_MHD,NONE,first,TRUE,TRUE
72_24337_MHD,E45,first,FALSE,FALSE
72_24337_MHD,E85,first,FALSE,FALSE
72_24337_MHD,NONE,first,FALSE,FALSE
72_24403_MHD,E45,first,FALSE,TRUE
72_24403_MHD,E85,first,FALSE,TRUE
72_24403_MHD,NONE,first,TRUE,FALSE
72_24441_MHD,E45,first,FALSE,FALSE
72_24441_MHD,E85,first,FALSE,FALSE
72_24441_MHD,NONE,first,FALSE,TRUE
72_24845_MHD,E45,first,TRUE,TRUE
72_24845_MHD,E85,first,TRUE,TRUE
72_24845_MHD,NONE,first,TRUE,FALSE
72_25053_MHD,E45,first,FALSE,FALSE
72_25053_MHD,E85,first,FALSE,FALSE
72_25053_MHD,NONE,first,FALSE,FALSE
72_25090_MHD,E45,first,TRUE,FALSE
72_25090_MHD,E85,first,TRUE,FALSE
72_25090_MHD,NONE,first,TRUE,TRUE
72_25120_MHD,E45,first,TRUE,FALSE
72_25120_MHD,E85,first,TRUE,FALSE
72_25120_MHD,NONE,first,TRUE,TRUE
72_25253_MHD,E45,first,TRUE,FALSE
72_25253_MHD,E85,first,TRUE,FALSE
72_25253_MHD,NONE,first,TRUE,TRUE
72_25336_MHD,E45,first,FALSE,FALSE
72_25336_MHD,E85,first,FALSE,FALSE
72_25336_MHD,NONE,first,FALSE,FALSE
72_78633_MHD,E45,first,TRUE,TRUE
72_78633_MHD,E85,first,TRUE,TRUE
72_78633_MHD,NONE,first,TRUE,FALSE
72_78642_MHD,E45,first,FALSE,FALSE
72_78642_MHD,E85,first,FALSE,TRUE
72_78642_MHD,NONE,first,FALSE,TRUE
72_84334_MHD,E45,first,FALSE,FALSE
72_84334_MHD,E85,first,TRUE,FALSE
72_84334_MHD,NONE,first,TRUE,TRUE
72_89425_MHD,E45,first,FALSE,FALSE
72_89425_MHD,E85,first,FALSE,FALSE
72_89425_MHD,NONE,first,FALSE,FALSE
72_92840_MHD,E45,first,FALSE,TRUE
72_92840_MHD,E85,first,FALSE,TRUE
72_92840_MHD,NONE,first,TRUE,TRUE
72_94059_MHD,E45,first,FALSE,FALSE
72_94059_MHD,E85,first,FALSE,TRUE
72_94059_MHD,NONE,first,FALSE,TRUE
72_94106_MHD,E45,first,FALSE,FALSE
72_94106_MHD,E85,first,FALSE,FALSE
72_94106_MHD,NONE,first,FALSE,FALSE
72_128648_MHD,E45,first,FALSE,FALSE
72_128648_MHD,E85,first,FALSE,FALSE
72_128648_MHD,NONE,first,FALSE,FALSE
72_129875_MHD,E45,first,FALSE,FALSE
72_129875_MHD,E85,first,FALSE,TRUE
72_129875_MHD,NONE,first,FALSE,FALSE
72_130631_MHD,E45,first,FALSE,FALSE
72_130631_MHD,E85,first,FALSE,FALSE
72_130631_MHD,NONE,first,FALSE,FALSE
72_133652_MHD,E45,first,FALSE,FALSE
72_133652_MHD,E85,first,FALSE,FALSE
72_133652_MHD,NONE,first,FALSE,TRUE
72_133913_MHD,E45,first,FALSE,TRUE
72_133913_MHD,E85,first,FALSE,TRUE
72_133913_MHD,NONE,first,FALSE,TRUE
72_135336_MHD,E45,first,TRUE,FALSE
72_135336_MHD,E85,first,TRUE,TRUE
72_135336_MHD,NONE,first,TRUE,TRUE
72_136333_MHD,E45,first,TRUE,FALSE
72_136333_MHD,E85,first,TRUE,FALSE
72_136333_MHD,NONE,first,TRUE,TRUE
72_136898_MHD,E45,first,TRUE,TRUE
72_136898_MHD,E85,first,TRUE,TRUE
72_136898_MHD,NONE,first,TRUE,TRUE
72_137000_MHD,E45,first,FALSE,FALSE
72_137000_MHD,E85,first,FALSE,FALSE
72_137000_MHD,NONE,first,FALSE,FALSE
72_137256_MHD,E45,first,FALSE,FALSE
72_137256_MHD,E85,first,FALSE,FALSE
72_137256_MHD,NONE,first,FALSE,FALSE
72_137268_MHD,E45,first,TRUE,FALSE
72_137268_MHD,E85,first,TRUE,FALSE
72_137268_MHD,NONE,first,TRUE,FALSE
72_137444_MHD,E45,first,TRUE,FALSE
72_137444_MHD,E85,first,TRUE,FALSE
72_137444_MHD,NONE,first,TRUE,TRUE
72_137471_MHD,E45,first,FALSE,FALSE
72_137471_MHD,E85,first,FALSE,FALSE
72_137471_MHD,NONE,first,FALSE,FALSE
72_137492_MHD,E45,first,TRUE,TRUE
72_137492_MHD,E85,first,TRUE,TRUE
72_137492_MHD,NONE,first,TRUE,TRUE
72_137526_MHD,E45,first,TRUE,FALSE
72_137526_MHD,E85,first,TRUE,FALSE
72_137526_MHD,NONE,first,TRUE,TRUE
72_140681_MHD,E45,first,TRUE,TRUE
72_140681_MHD,E85,first,TRUE,TRUE
72_140681_MHD,NONE,first,TRUE,TRUE
72_140908_MHD,E45,first,TRUE,TRUE
72_140908_MHD,E85,first,TRUE,TRUE
72_140908_MHD,NONE,first,TRUE,TRUE
72_140949_MHD,E45,first,TRUE,FALSE
72_140949_MHD,E85,first,TRUE,FALSE
72_140949_MHD,NONE,first,TRUE,TRUE
72_141180_MHD,E45,first,TRUE,FALSE
72_141180_MHD,E85,first,TRUE,FALSE
72_141180_MHD,NONE,first,TRUE,TRUE
72_141226_MHD,E45,first,FALSE,FALSE
72_141226_MHD,E85,first,FALSE,FALSE
72_141226_MHD,NONE,first,FALSE,FALSE
72_145200_MHD,E45,first,TRUE,TRUE
72_145200_MHD,E85,first,TRUE,TRUE
72_145200_MHD,NONE,first,TRUE,TRUE
72_145522_MHD,E45,first,TRUE,FALSE
72_145522_MHD,E85,first,TRUE,FALSE
72_145522_MHD,NONE,first,TRUE,TRUE
72_149321_MHD,E45,first,FALSE,FALSE
72_149321_MHD,E85,first,FALSE,FALSE
72_149321_MHD,NONE,first,FALSE,FALSE
73_2946_MCW,E45,first,TRUE,FALSE
73_2946_MCW,E85,first,TRUE,TRUE
73_2946_MCW,NONE,first,TRUE,TRUE
73_8959_MCW,E45,first,FALSE,FALSE
73_8959_MCW,E85,first,FALSE,FALSE
73_8959_MCW,NONE,first,FALSE,FALSE
73_9024_MCW,E45,first,TRUE,FALSE
73_9024_MCW,E85,first,TRUE,FALSE
73_9024_MCW,NONE,first,TRUE,FALSE
73_9157_MCW,E45,first,TRUE,TRUE
73_9157_MCW,E85,first,TRUE,TRUE
73_9157_MCW,NONE,first,TRUE,TRUE
73_12062_MCW,E45,first,TRUE,FALSE
73_12062_MCW,E85,first,TRUE,TRUE
73_12062_MCW,NONE,first,TRUE,TRUE
73_12833_MCW,E45,first,TRUE,FALSE
73_12833_MCW,E85,first,FALSE,FALSE
73_12833_MCW,NONE,first,TRUE,TRUE
73_13239_MCW,E45,first,FALSE,FALSE
73_13239_MCW,E85,first,FALSE,FALSE
73_13239_MCW,NONE,first,FALSE,FALSE
73_13303_MCW,E45,first,TRUE,FALSE
73_13303_MCW,E85,first,TRUE,FALSE
73_13303_MCW,NONE,first,TRUE,TRUE
73_13574_MCW,E45,first,FALSE,FALSE
73_13574_MCW,E85,first,FALSE,FALSE
73_13574_MCW,NONE,first,FALSE,FALSE
73_14234_MCW,E45,first,TRUE,FALSE
73_14234_MCW,E85,first,TRUE,FALSE
73_14234_MCW,NONE,first,TRUE,TRUE
73_14347_MCW,E45,first,FALSE,FALSE
73_14347_MCW,E85,first,FALSE,FALSE
73_14347_MCW,NONE,first,FALSE,FALSE
73_14451_MCW,E45,first,FALSE,FALSE
73_14451_MCW,E85,first,FALSE,FALSE
73_14451_MCW,NONE,first,FALSE,FALSE
73_14452_MCW,E45,first,TRUE,FALSE
73_14452_MCW,E85,first,TRUE,FALSE
73_14452_MCW,NONE,first,TRUE,TRUE
73_14563_MCW,E45,first,FALSE,FALSE
73_14563_MCW,E85,first,FALSE,FALSE
73_14563_MCW,NONE,first,FALSE,FALSE
73_20760_MCW,E45,first,TRUE,FALSE
73_20760_MCW,E85,first,TRUE,FALSE
73_20760_MCW,NONE,first,TRUE,TRUE
73_21112_MCW,E45,first,TRUE,FALSE
73_21112_MCW,E85,first,TRUE,FALSE
73_21112_MCW,NONE,first,TRUE,FALSE
73_21177_MCW,E45,first,FALSE,FALSE
73_21177_MCW,E85,first,FALSE,FALSE
73_21177_MCW,NONE,first,FALSE,TRUE
73_21209_MCW,E45,first,FALSE,FALSE
73_21209_MCW,E85,first,FALSE,FALSE
73_21209_MCW,NONE,first,FALSE,FALSE
73_21307_MCW,E45,first,TRUE,TRUE
73_21307_MCW,E85,first,TRUE,TRUE
73_21307_MCW,NONE,first,TRUE,TRUE
73_24218_MCW,E45,first,TRUE,FALSE
73_24218_MCW,E85,first,TRUE,FALSE
73_24218_MCW,NONE,first,TRUE,TRUE
73_24240_MCW,E45,first,TRUE,FALSE
73_24240_MCW,E85,first,TRUE,FALSE
73_24240_MCW,NONE,first,TRUE,TRUE
73_24259_MCW,E45,first,TRUE,FALSE
73_24259_MCW,E85,first,TRUE,FALSE
73_24259_MCW,NONE,first,TRUE,TRUE
73_24337_MCW,E45,first,FALSE,FALSE
73_24337_MCW,E85,first,FALSE,FALSE
73_24337_MCW,NONE,first,FALSE,FALSE
73_24403_MCW,E45,first,FALSE,FALSE
73_24403_MCW,E85,first,FALSE,FALSE
73_24403_MCW,NONE,first,FALSE,FALSE
73_25052_MCW,E45,first,FALSE,FALSE
73_25052_MCW,E85,first,FALSE,FALSE
73_25052_MCW,NONE,first,FALSE,FALSE
73_25053_MCW,E45,first,FALSE,FALSE
73_25053_MCW,E85,first,FALSE,FALSE
73_25053_MCW,NONE,first,FALSE,FALSE
73_25120_MCW,E45,first,TRUE,FALSE
73_25120_MCW,E85,first,TRUE,FALSE
73_25120_MCW,NONE,first,TRUE,TRUE
73_25195_MCW,E45,first,FALSE,FALSE
73_25195_MCW,E85,first,FALSE,FALSE
73_25195_MCW,NONE,first,FALSE,FALSE
73_29488_MCW,E45,first,FALSE,FALSE
73_29488_MCW,E85,first,FALSE,TRUE
73_29488_MCW,NONE,first,FALSE,FALSE
73_78642_MCW,E45,first,FALSE,FALSE
73_78642_MCW,E85,first,FALSE,FALSE
73_78642_MCW,NONE,first,FALSE,TRUE
73_78788_MCW,E45,first,TRUE,FALSE
73_78788_MCW,E85,first,TRUE,FALSE
73_78788_MCW,NONE,first,TRUE,TRUE
73_80679_MCW,E45,first,TRUE,FALSE
73_80679_MCW,E85,first,TRUE,FALSE
73_80679_MCW,NONE,first,TRUE,TRUE
73_82600_MCW,E45,first,FALSE,FALSE
73_82600_MCW,E85,first,FALSE,FALSE
73_82600_MCW,NONE,first,FALSE,FALSE
73_83057_MCW,E45,first,TRUE,FALSE
73_83057_MCW,E85,first,TRUE,FALSE
73_83057_MCW,NONE,first,TRUE,TRUE
73_84053_MCW,E45,first,TRUE,FALSE
73_84053_MCW,E85,first,TRUE,FALSE
73_84053_MCW,NONE,first,TRUE,TRUE
73_84088_MCW,E45,first,FALSE,FALSE
73_84088_MCW,E85,first,FALSE,FALSE
73_84088_MCW,NONE,first,FALSE,FALSE
73_85910_MCW,E45,first,TRUE,FALSE
73_85910_MCW,E85,first,TRUE,FALSE
73_85910_MCW,NONE,first,TRUE,TRUE
73_88932_MCW,E45,first,FALSE,FALSE
73_88932_MCW,E85,first,FALSE,FALSE
73_88932_MCW,NONE,first,FALSE,FALSE
73_94106_MCW,E45,first,FALSE,FALSE
73_94106_MCW,E85,first,FALSE,FALSE
73_94106_MCW,NONE,first,FALSE,FALSE
73_130631_MCW,E45,first,FALSE,FALSE
73_130631_MCW,E85,first,FALSE,FALSE
73_130631_MCW,NONE,first,FALSE,FALSE
73_130881_MCW,E45,first,FALSE,FALSE
73_130881_MCW,E85,first,FALSE,FALSE
73_130881_MCW,NONE,first,FALSE,FALSE
73_131215_MCW,E45,first,FALSE,FALSE
73_131215_MCW,E85,first,FALSE,FALSE
73_131215_MCW,NONE,first,FALSE,FALSE
73_132244_MCW,E45,first,TRUE,TRUE
73_132244_MCW,E85,first,TRUE,TRUE
73_132244_MCW,NONE,first,TRUE,TRUE
73_133889_MCW,E45,first,FALSE,FALSE
73_133889_MCW,E85,first,FALSE,FALSE
73_133889_MCW,NONE,first,FALSE,FALSE
73_133913_MCW,E45,first,FALSE,FALSE
73_133913_MCW,E85,first,FALSE,TRUE
73_133913_MCW,NONE,first,FALSE,TRUE
73_135147_MCW,E45,first,TRUE,FALSE
73_135147_MCW,E85,first,TRUE,FALSE
73_135147_MCW,NONE,first,TRUE,TRUE
73_136333_MCW,E45,first,FALSE,FALSE
73_136333_MCW,E85,first,FALSE,FALSE
73_136333_MCW,NONE,first,FALSE,TRUE
73_137417_MCW,E45,first,TRUE,FALSE
73_137417_MCW,E85,first,TRUE,FALSE
73_137417_MCW,NONE,first,TRUE,TRUE
73_137444_MCW,E45,first,TRUE,FALSE
73_137444_MCW,E85,first,TRUE,FALSE
73_137444_MCW,NONE,first,TRUE,TRUE
73_137492_MCW,E45,first,FALSE,FALSE
73_137492_MCW,E85,first,FALSE,FALSE
73_137492_MCW,NONE,first,FALSE,TRUE
73_141180_MCW,E45,first,TRUE,FALSE
73_141180_MCW,E85,first,TRUE,FALSE
73_141180_MCW,NONE,first,TRUE,TRUE
73_141226_MCW,E45,first,FALSE,FALSE
73_141226_MCW,E85,first,FALSE,FALSE
73_141226_MCW,NONE,first,FALSE,FALSE
73_145200_MCW,E45,first,TRUE,TRUE
73_145200_MCW,E85,first,TRUE,TRUE
73_145200_MCW,NONE,first,TRUE,TRUE
73_145522_MCW,E45,first,TRUE,FALSE
73_145522_MCW,E85,first,TRUE,FALSE
73_145522_MCW,NONE,first,TRUE,TRUE
73_149362_MCW,E45,first,FALSE,FALSE
73_149362_MCW,E85,first,FALSE,FALSE
73_149362_MCW,NONE,first,FALSE,FALSE
73_149408_MCW,E45,first,TRUE,FALSE
73_149408_MCW,E85,first,TRUE,FALSE
73_149408_MCW,NONE,first,TRUE,TRUE
73_149460_MCW,E45,first,FALSE,FALSE
73_149460_MCW,E85,first,FALSE,FALSE
73_149460_MCW,NONE,first,FALSE,FALSE
74_2331_MCW,E45,first,FALSE,FALSE
74_2331_MCW,E85,first,FALSE,FALSE
74_2331_MCW,NONE,first,FALSE,FALSE
74_8661_MHD,E45,first,FALSE,FALSE
74_8661_MHD,E85,first,FALSE,FALSE
74_8661_MHD,NONE,first,TRUE,TRUE
74_14345_MHD,E45,first,FALSE,FALSE
74_14345_MHD,E85,first,FALSE,FALSE
74_14345_MHD,NONE,first,FALSE,FALSE
74_14346_MHD,E45,first,FALSE,FALSE
74_14346_MHD,E85,first,FALSE,FALSE
74_14346_MHD,NONE,first,FALSE,TRUE
74_14451_MCW,E45,first,FALSE,FALSE
74_14451_MCW,E85,first,FALSE,FALSE
74_14451_MCW,NONE,first,FALSE,FALSE
74_14525_MHD,E45,first,FALSE,TRUE
74_14525_MHD,E85,first,FALSE,TRUE
74_14525_MHD,NONE,first,FALSE,FALSE
74_14780_MHD,E45,first,FALSE,FALSE
74_14780_MHD,E85,first,FALSE,FALSE
74_14780_MHD,NONE,first,FALSE,FALSE
74_16738_MHD,E45,first,FALSE,FALSE
74_16738_MHD,E85,first,FALSE,FALSE
74_16738_MHD,NONE,first,FALSE,TRUE
74_21112_MHD,E45,first,FALSE,TRUE
74_21112_MHD,E85,first,FALSE,TRUE
74_21112_MHD,NONE,first,TRUE,FALSE
74_21148_MHD,E45,first,FALSE,TRUE
74_21148_MHD,E85,first,FALSE,TRUE
74_21148_MHD,NONE,first,TRUE,TRUE
74_21177_MHD,E45,first,FALSE,TRUE
74_21177_MHD,E85,first,FALSE,TRUE
74_21177_MHD,NONE,first,FALSE,TRUE
74_21178_MCW,E45,first,FALSE,FALSE
74_21178_MCW,E85,first,FALSE,FALSE
74_21178_MCW,NONE,first,TRUE,FALSE
74_21307_MHD,E45,first,FALSE,FALSE
74_21307_MHD,E85,first,FALSE,FALSE
74_21307_MHD,NONE,first,TRUE,TRUE
74_23699_MHD,E45,first,FALSE,TRUE
74_23699_MHD,E85,first,FALSE,FALSE
74_23699_MHD,NONE,first,TRUE,TRUE
74_24218_MHD,E45,first,FALSE,TRUE
74_24218_MHD,E85,first,FALSE,TRUE
74_24218_MHD,NONE,first,TRUE,TRUE
74_24337_MHD,E45,first,FALSE,FALSE
74_24337_MHD,E85,first,FALSE,FALSE
74_24337_MHD,NONE,first,FALSE,FALSE
74_24642_MHD,E45,first,FALSE,FALSE
74_24642_MHD,E85,first,FALSE,FALSE
74_24642_MHD,NONE,first,FALSE,FALSE
74_24981_MHD,E45,first,TRUE,TRUE
74_24981_MHD,E85,first,TRUE,TRUE
74_24981_MHD,NONE,first,TRUE,TRUE
74_25053_MHD,E45,first,FALSE,FALSE
74_25053_MHD,E85,first,FALSE,FALSE
74_25053_MHD,NONE,first,FALSE,FALSE
74_25088_MHD,E45,first,FALSE,TRUE
74_25088_MHD,E85,first,FALSE,TRUE
74_25088_MHD,NONE,first,TRUE,TRUE
74_25090_MHD,E45,first,FALSE,TRUE
74_25090_MHD,E85,first,FALSE,TRUE
74_25090_MHD,NONE,first,TRUE,TRUE
74_25119_MHD,E45,first,TRUE,TRUE
74_25119_MHD,E85,first,TRUE,TRUE
74_25119_MHD,NONE,first,TRUE,TRUE
74_25150_MHD,E45,first,FALSE,FALSE
74_25150_MHD,E85,first,FALSE,FALSE
74_25150_MHD,NONE,first,TRUE,TRUE
74_25253_MHD,E45,first,FALSE,FALSE
74_25253_MHD,E85,first,FALSE,TRUE
74_25253_MHD,NONE,first,TRUE,TRUE
74_29475_MHD,E45,first,FALSE,TRUE
74_29475_MHD,E85,first,FALSE,TRUE
74_29475_MHD,NONE,first,FALSE,FALSE
74_78787_MHD,E45,first,TRUE,TRUE
74_78787_MHD,E85,first,TRUE,FALSE
74_78787_MHD,NONE,first,TRUE,TRUE
74_78788_MHD,E45,first,FALSE,TRUE
74_78788_MHD,E85,first,FALSE,TRUE
74_78788_MHD,NONE,first,TRUE,TRUE
74_83057_MHD,E45,first,FALSE,TRUE
74_83057_MHD,E85,first,FALSE,FALSE
74_83057_MHD,NONE,first,TRUE,TRUE
74_84053_MHD,E45,first,TRUE,TRUE
74_84053_MHD,E85,first,TRUE,TRUE
74_84053_MHD,NONE,first,TRUE,TRUE
74_84088_MHD,E45,first,FALSE,FALSE
74_84088_MHD,E85,first,FALSE,FALSE
74_84088_MHD,NONE,first,FALSE,FALSE
74_129921_MHD,E45,first,FALSE,FALSE
74_129921_MHD,E85,first,FALSE,TRUE
74_129921_MHD,NONE,first,TRUE,TRUE
74_130578_MCW,E45,first,FALSE,FALSE
74_130578_MCW,E85,first,FALSE,FALSE
74_130578_MCW,NONE,first,FALSE,TRUE
74_133151_MHD,E45,first,FALSE,FALSE
74_133151_MHD,E85,first,FALSE,FALSE
74_133151_MHD,NONE,first,FALSE,FALSE
74_135147_MCW,E45,first,FALSE,FALSE
74_135147_MCW,E85,first,FALSE,FALSE
74_135147_MCW,NONE,first,TRUE,TRUE
74_136257_MCW,E45,first,FALSE,FALSE
74_136257_MCW,E85,first,FALSE,FALSE
74_136257_MCW,NONE,first,FALSE,FALSE
74_137000_MHD,E45,first,FALSE,FALSE
74_137000_MHD,E85,first,FALSE,FALSE
74_137000_MHD,NONE,first,FALSE,FALSE
74_137256_MCW,E45,first,FALSE,FALSE
74_137256_MCW,E85,first,FALSE,FALSE
74_137256_MCW,NONE,first,FALSE,FALSE
74_137526_MCW,E45,first,FALSE,FALSE
74_137526_MCW,E85,first,FALSE,FALSE
74_137526_MCW,NONE,first,TRUE,FALSE
74_141226_MCW,E45,first,FALSE,FALSE
74_141226_MCW,E85,first,FALSE,FALSE
74_141226_MCW,NONE,first,FALSE,FALSE
74_145200_MCW,E45,first,FALSE,FALSE
74_145200_MCW,E85,first,FALSE,FALSE
74_145200_MCW,NONE,first,TRUE,TRUE
74_145522_MCW,E45,first,FALSE,FALSE
74_145522_MCW,E85,first,FALSE,FALSE
74_145522_MCW,NONE,first,TRUE,TRUE
74_148901_MHD,E45,first,FALSE,FALSE
74_148901_MHD,E85,first,FALSE,FALSE
74_148901_MHD,NONE,first,FALSE,FALSE
74_149512_MHD,E45,first,FALSE,TRUE
74_149512_MHD,E85,first,FALSE,TRUE
74_149512_MHD,NONE,first,TRUE,TRUE
75_9023_MCW,E45,first,FALSE,FALSE
75_9023_MCW,E85,first,FALSE,FALSE
75_9023_MCW,NONE,first,FALSE,TRUE
75_13239_MCW,E45,first,FALSE,FALSE
75_13239_MCW,E85,first,FALSE,FALSE
75_13239_MCW,NONE,first,FALSE,FALSE
75_14451_MHD,E45,first,FALSE,FALSE
75_14451_MHD,E85,first,FALSE,FALSE
75_14451_MHD,NONE,first,FALSE,FALSE
75_14452_MHD,E45,first,TRUE,FALSE
75_14452_MHD,E85,first,TRUE,FALSE
75_14452_MHD,NONE,first,TRUE,TRUE
75_21112_MCW,E45,first,TRUE,FALSE
75_21112_MCW,E85,first,TRUE,FALSE
75_21112_MCW,NONE,first,TRUE,FALSE
75_21178_MCW,E45,first,TRUE,FALSE
75_21178_MCW,E85,first,TRUE,FALSE
75_21178_MCW,NONE,first,TRUE,FALSE
75_24218_MHD,E45,first,TRUE,TRUE
75_24218_MHD,E85,first,TRUE,TRUE
75_24218_MHD,NONE,first,TRUE,TRUE
75_24337_MHD,E45,first,FALSE,FALSE
75_24337_MHD,E85,first,FALSE,FALSE
75_24337_MHD,NONE,first,FALSE,FALSE
75_24845_MCW,E45,first,FALSE,FALSE
75_24845_MCW,E85,first,FALSE,FALSE
75_24845_MCW,NONE,first,FALSE,FALSE
75_24981_MCW,E45,first,TRUE,TRUE
75_24981_MCW,E85,first,TRUE,FALSE
75_24981_MCW,NONE,first,TRUE,TRUE
75_25120_MCW,E45,first,TRUE,FALSE
75_25120_MCW,E85,first,TRUE,FALSE
75_25120_MCW,NONE,first,TRUE,TRUE
75_25253_MHD,E45,first,TRUE,FALSE
75_25253_MHD,E85,first,TRUE,FALSE
75_25253_MHD,NONE,first,TRUE,TRUE
75_29475_MCW,E45,first,FALSE,FALSE
75_29475_MCW,E85,first,FALSE,FALSE
75_29475_MCW,NONE,first,FALSE,FALSE
75_78787_MCW,E45,first,FALSE,FALSE
75_78787_MCW,E85,first,FALSE,FALSE
75_78787_MCW,NONE,first,TRUE,TRUE
75_78788_MCW,E45,first,TRUE,FALSE
75_78788_MCW,E85,first,TRUE,FALSE
75_78788_MCW,NONE,first,TRUE,TRUE
75_81393_MCW,E45,first,FALSE,FALSE
75_81393_MCW,E85,first,FALSE,FALSE
75_81393_MCW,NONE,first,FALSE,FALSE
75_82600_MHD,E45,first,FALSE,FALSE
75_82600_MHD,E85,first,FALSE,TRUE
75_82600_MHD,NONE,first,FALSE,FALSE
75_83057_MCW,E45,first,TRUE,FALSE
75_83057_MCW,E85,first,TRUE,FALSE
75_83057_MCW,NONE,first,TRUE,TRUE
75_84053_MCW,E45,first,TRUE,FALSE
75_84053_MCW,E85,first,TRUE,FALSE
75_84053_MCW,NONE,first,TRUE,TRUE
75_85910_MCW,E45,first,TRUE,FALSE
75_85910_MCW,E85,first,TRUE,FALSE
75_85910_MCW,NONE,first,TRUE,TRUE
75_128648_MCW,E45,first,FALSE,FALSE
75_128648_MCW,E85,first,FALSE,FALSE
75_128648_MCW,NONE,first,FALSE,FALSE
