Stand_GNN_PAG,ClimateScenario,Year,TEMFM1,TreatmentAssignment
68_11892_MCW,E45,2095,9,trtInBoth
114_25120_MCD,E45,2095,5,trtInBoth
4_133529_MHD,E45,2095,5,trtInBoth
73_21209_MCW,E45,2095,9,trtInBoth
191_14499_MCD,E45,2095,12,trtInBoth
160_136257_MHD,E45,2095,9,trtInBoth
209_26661_MHD,E45,2095,9,trtInBoth
119_8959_MHD,E45,2095,13,trtInBoth
93_24218_MCD,E45,2095,5,trtInBoth
106_81141_MCW,E45,2095,5,trtInBoth
288_25120_MHD,E45,2095,5,trtInBoth
74_149512_MHD,E45,2095,9,trtInBoth
39_9157_MCW,E45,2095,5,trtInBoth
105_130631_MCW,E45,2095,5,trtInBoth
122_145200_MHD,E45,2095,5,trtInBoth
21_13239_MHD,E45,2095,12,trtInBoth
0_25151_MCD,E45,2095,5,trtInBoth
92_15235_MHD,E45,2095,5,trtInBoth
53_135101_MCD,E45,2095,5,trtInBoth
287_133652_MCW,E45,2095,9,trtInBoth
98_25253_MCW,E45,2095,12,trtInBoth
29_14600_MHD,E45,2095,5,trtInBoth
283_9122_MCD,E45,2095,5,trtInBoth
217_8711_MCD,E45,2095,5,trtInBoth
11_24403_MCW,E45,2095,10,trtInBoth
157_78788_MHD,E45,2095,5,trtInBoth
98_130578_MCW,E45,2095,5,trtInBoth
223_25090_MCW,E45,2095,5,trtInBoth
92_25645_MHD,E45,2095,5,trtInBoth
73_149460_MCW,E45,2095,5,trtInBoth
59_137417_MHD,E45,2095,4,trtInBoth
142_21209_MCW,E45,2095,5,trtInBoth
25_26661_MHD,E45,2095,13,trtInBoth
50_8959_MCW,E45,2095,12,trtInBoth
103_141226_MCW,E45,2095,13,trtInBoth
31_25150_MHD,E45,2095,13,trtInBoth
170_20740_MCD,E45,2095,9,trtInBoth
213_137417_MCW,E45,2095,4,trtInBoth
218_9895_MHD,E45,2095,5,trtInBoth
189_145522_MHD,E45,2095,13,trtInBoth
109_141180_MHD,E45,2095,13,trtInBoth
84_131381_MHD,E45,2095,5,trtInBoth
149_130881_MCW,E45,2095,5,trtInBoth
133_137234_MCD,E45,2095,5,trtInBoth
80_78788_MHD,E45,2095,13,trtInBoth
162_137213_MCW,E45,2095,5,trtInBoth
107_21178_MCW,E45,2095,13,trtInBoth
2_137526_MCD,E45,2095,5,trtInBoth
94_82600_MCD,E45,2095,12,trtInBoth
51_14292_MCD,E45,2095,5,trtInBoth
236_25195_MHD,E45,2095,9,trtInBoth
123_9023_MHD,E45,2095,5,trtInBoth
57_136333_MHD,E45,2095,12,trtInBoth
123_9024_MHD,E45,2095,13,trtInBoth
297_128648_MCW,E45,2095,12,trtInBoth
60_85910_MHD,E45,2095,13,trtInBoth
119_135449_MHD,E45,2095,12,trtInBoth
203_94106_MCW,E45,2095,5,trtInBoth
61_15235_MHD,E45,2095,9,trtInBoth
14_93087_MHD,E45,2095,5,trtInBoth
295_136333_MHD,E45,2095,12,trtInBoth
14_93088_MHD,E45,2095,5,trtInBoth
74_145522_MCW,E45,2095,5,trtInBoth
158_80679_MCW,E45,2095,12,trtInBoth
135_149531_MCW,E45,2095,5,trtInBoth
14_145576_MHD,E45,2095,13,trtInBoth
36_141180_MCW,E45,2095,13,trtInBoth
7_131381_MHD,E45,2095,13,trtInBoth
125_82721_MHD,E45,2095,5,trtInBoth
102_25172_MCW,E45,2095,5,trtInBoth
100_23546_MCW,E45,2095,5,trtInBoth
27_21209_MHD,E45,2095,5,trtInBoth
106_141180_MCW,E45,2095,13,trtInBoth
181_2331_MHD,E45,2095,13,trtInBoth
117_149460_MHD,E45,2095,5,trtInBoth
268_145522_MHD,E45,2095,13,trtInBoth
119_145200_MHD,E45,2095,13,trtInBoth
123_137179_MHD,E45,2095,13,trtInBoth
109_9057_MHD,E45,2095,12,trtInBoth
236_14600_MHD,E45,2095,5,trtInBoth
110_137417_MHD,E45,2095,4,trtInBoth
266_136495_MHD,E45,2095,5,trtInBoth
67_13575_MCW,E45,2095,13,trtInBoth
153_23699_MHD,E45,2095,9,trtInBoth
78_130578_MHD,E45,2095,9,trtInBoth
80_25052_MHD,E45,2095,9,trtInBoth
102_85910_MCW,E45,2095,13,trtInBoth
190_14451_MHD,E45,2095,12,trtInBoth
42_133652_MCW,E45,2095,13,trtInBoth
123_13119_MHD,E45,2095,9,trtInBoth
50_80413_MCW,E45,2095,5,trtInBoth
87_87958_MHD,E45,2095,5,trtInBoth
44_21209_MCD,E45,2095,5,trtInBoth
93_14345_MCD,E45,2095,5,trtInBoth
93_14346_MCD,E45,2095,5,trtInBoth
3_14525_MHD,E45,2095,9,trtInBoth
9_136433_MCD,E45,2095,5,trtInBoth
102_14451_MCW,E45,2095,5,trtInBoth
102_14452_MCW,E45,2095,8,trtInBoth
59_78788_MHD,E45,2095,12,trtInBoth
21_137471_MHD,E45,2095,13,trtInBoth
274_29387_MCD,E45,2095,12,trtInBoth
2_8663_MCD,E45,2095,5,trtInBoth
264_25150_MHD,E45,2095,12,trtInBoth
44_8685_MCD,E45,2095,9,trtInBoth
223_84088_MCW,E45,2095,5,trtInBoth
103_13334_MCW,E45,2095,5,trtInBoth
290_93777_MCW,E45,2095,9,trtInBoth
191_15668_MCD,E45,2095,13,trtInBoth
168_137268_MCW,E45,2095,12,trtInBoth
118_25150_MHD,E45,2095,5,trtInBoth
129_137444_MCW,E45,2095,13,trtInBoth
147_133889_MCW,E45,2095,5,trtInBoth
78_25150_MHD,E45,2095,13,trtInBoth
25_84293_MHD,E45,2095,13,trtInBoth
70_137268_MCD,E45,2095,12,trtInBoth
46_23424_MCW,E45,2095,5,trtInBoth
115_136333_MHD,E45,2095,12,trtInBoth
59_80679_MHD,E45,2095,12,trtInBoth
132_24240_LPD,E45,2095,5,trtInBoth
243_9024_MCW,E45,2095,13,trtInBoth
193_133151_MHD,E45,2095,13,trtInBoth
72_25053_MHD,E45,2095,9,trtInBoth
69_14234_MCD,E45,2095,5,trtInBoth
67_2930_MCD,E45,2095,5,trtInBoth
22_25150_MHD,E45,2095,5,trtInBoth
20_8959_MHD,E45,2095,9,trtInBoth
64_85910_MCD,E45,2095,13,trtInBoth
274_12107_MCD,E45,2095,10,trtInBoth
127_25253_MHD,E45,2095,12,trtInBoth
15_130631_MCW,E45,2095,5,trtInBoth
4_8797_MHD,E45,2095,12,trtInBoth
4_8798_MHD,E45,2095,13,trtInBoth
245_84053_MHD,E45,2095,5,trtInBoth
70_2331_MCW,E45,2095,5,trtInBoth
2_145657_MCD,E45,2095,5,trtInBoth
23_2937_MHD,E45,2095,5,trtInBoth
283_8685_MCD,E45,2095,9,trtInBoth
5_26661_MHD,E45,2095,9,trtInBoth
172_137417_MCW,E45,2095,10,trtInBoth
27_8867_MHD,E45,2095,5,trtInBoth
204_136333_MHD,E45,2095,12,trtInBoth
135_29474_MCW,E45,2095,12,trtInBoth
135_29477_MCW,E45,2095,12,trtInBoth
9_13424_MCD,E45,2095,5,trtInBoth
139_144707_MHD,E45,2095,13,trtInBoth
93_145522_MCD,E45,2095,5,trtInBoth
196_84053_MHD,E45,2095,9,trtInBoth
4_8865_MHD,E45,2095,12,trtInBoth
99_137471_MCW,E45,2095,5,trtInBoth
266_105510_MHD,E45,2095,13,trtInBoth
57_25019_MHD,E45,2095,13,trtInBoth
80_24337_MHD,E45,2095,9,trtInBoth
7_137363_LPD,E45,2095,5,trtInBoth
115_8049_MHD,E45,2095,12,trtInBoth
115_8048_MHD,E45,2095,10,trtInBoth
126_23495_MHD,E45,2095,5,trtInBoth
218_23651_MHD,E45,2095,5,trtInBoth
123_14234_MCW,E45,2095,5,trtInBoth
108_135336_MHD,E45,2095,10,trtInBoth
119_78642_MHD,E45,2095,12,trtInBoth
218_93088_MHD,E45,2095,12,trtInBoth
160_137444_MHD,E45,2095,12,trtInBoth
70_24617_MCD,E45,2095,9,trtInBoth
92_20951_MHD,E45,2095,9,trtInBoth
38_2937_LPD,E45,2095,5,trtInBoth
85_136257_MHD,E45,2095,5,trtInBoth
124_89296_MCD,E45,2095,9,trtInBoth
128_129921_MHD,E45,2095,13,trtInBoth
72_130631_MHD,E45,2095,12,trtInBoth
72_24337_MHD,E45,2095,12,trtInBoth
220_137417_MHD,E45,2095,5,trtInBoth
187_136333_LPD,E45,2095,5,trtInBoth
99_24218_MCW,E45,2095,13,trtInBoth
6_133889_MCW,E45,2095,5,trtInBoth
287_8959_MCW,E45,2095,12,trtInBoth
30_137234_MHD,E45,2095,5,trtInBoth
225_137492_MHD,E45,2095,4,trtInBoth
64_2331_MHD,E45,2095,13,trtInBoth
112_24588_MCD,E45,2095,5,trtInBoth
244_85910_MHD,E45,2095,9,trtInBoth
180_24337_MHD,E45,2095,12,trtInBoth
164_129921_MHD,E45,2095,12,trtInBoth
2_14408_MCD,E45,2095,5,trtInBoth
75_78788_MCW,E45,2095,5,trtInBoth
117_29488_MHD,E45,2095,9,trtInBoth
84_20888_MHD,E45,2095,5,trtInBoth
5_24236_LPD,E45,2095,5,trtInBoth
43_25054_MCD,E45,2095,12,trtInBoth
184_141180_MCD,E45,2095,13,trtInBoth
75_78787_MCW,E45,2095,5,trtInBoth
195_137000_LPD,E45,2095,5,trtInBoth
56_8685_MCW,E45,2095,9,trtInBoth
172_21178_MCW,E45,2095,13,trtInBoth
302_12833_MCW,E45,2095,5,trtInBoth
46_8663_MCW,E45,2095,5,trtInBoth
75_141226_MCW,E45,2095,13,trtInBoth
266_137491_MHD,E45,2095,5,trtInBoth
58_9157_MHD,E45,2095,13,trtInBoth
73_24337_MCW,E45,2095,5,trtInBoth
162_85910_MCW,E45,2095,5,trtInBoth
160_84053_MHD,E45,2095,5,trtInBoth
33_94106_LPD,E45,2095,5,trtInBoth
165_137268_MCD,E45,2095,12,trtInBoth
276_8711_MCD,E45,2095,5,trtInBoth
80_25195_MHD,E45,2095,9,trtInBoth
47_137492_MCW,E45,2095,10,trtInBoth
59_24337_MHD,E45,2095,12,trtInBoth
287_137417_MHD,E45,2095,4,trtInBoth
194_8533_LPD,E45,2095,5,trtInBoth
80_78643_MHD,E45,2095,13,trtInBoth
100_25053_MCW,E45,2095,5,trtInBoth
243_13033_MCW,E45,2095,5,trtInBoth
216_21178_MHD,E45,2095,13,trtInBoth
50_21209_MCW,E45,2095,5,trtInBoth
28_25119_MCD,E45,2095,5,trtInBoth
184_25172_MCD,E45,2095,5,trtInBoth
105_137444_MCW,E45,2095,13,trtInBoth
199_136333_MCW,E45,2095,12,trtInBoth
222_12833_MHD,E45,2095,5,trtInBoth
101_21178_MCW,E45,2095,13,trtInBoth
68_132978_MCW,E45,2095,5,trtInBoth
123_136495_MHD,E45,2095,13,trtInBoth
238_14525_MHD,E45,2095,5,trtInBoth
190_141180_MHD,E45,2095,13,trtInBoth
206_9024_MCD,E45,2095,13,trtInBoth
99_141226_MCW,E45,2095,13,trtInBoth
11_137167_MCW,E45,2095,5,trtInBoth
121_82600_MCW,E45,2095,5,trtInBoth
68_13651_MCW,E45,2095,9,trtInBoth
8_78787_MHD,E45,2095,5,trtInBoth
108_128648_MHD,E45,2095,13,trtInBoth
9_2325_MCD,E45,2095,8,trtInBoth
16_85910_MHD,E45,2095,13,trtInBoth
93_25119_MCD,E45,2095,5,trtInBoth
1_8734_MHD,E45,2095,5,trtInBoth
32_25019_MHD,E45,2095,13,trtInBoth
214_130881_MCW,E45,2095,5,trtInBoth
22_145522_MHD,E45,2095,5,trtInBoth
135_93777_MCW,E45,2095,9,trtInBoth
33_140949_MHD,E45,2095,13,trtInBoth
33_137506_MCW,E45,2095,5,trtInBoth
39_25195_MCW,E45,2095,5,trtInBoth
53_129713_MCD,E45,2095,5,trtInBoth
69_24617_MCD,E45,2095,9,trtInBoth
104_137417_MCW,E45,2095,4,trtInBoth
0_13239_MHD,E45,2095,12,trtInBoth
144_25336_MCD,E45,2095,9,trtInBoth
65_14452_MCD,E45,2095,5,trtInBoth
77_148901_MHD,E45,2095,5,trtInBoth
146_84088_MHD,E45,2095,9,trtInBoth
78_78828_MHD,E45,2095,13,trtInBoth
55_23983_MCW,E45,2095,5,trtInBoth
222_135449_MHD,E45,2095,12,trtInBoth
268_78788_MHD,E45,2095,12,trtInBoth
294_133889_MCW,E45,2095,5,trtInBoth
87_135147_MHD,E45,2095,12,trtInBoth
94_137506_MCD,E45,2095,5,trtInBoth
227_25052_MCD,E45,2095,5,trtInBoth
66_26870_MCD,E45,2095,5,trtInBoth
102_8533_MCW,E45,2095,5,trtInBoth
279_137446_MCW,E45,2095,5,trtInBoth
102_2928_MCW,E45,2095,12,trtInBoth
102_2929_MCW,E45,2095,5,trtInBoth
103_93760_MCW,E45,2095,9,trtInBoth
214_82596_MCW,E45,2095,5,trtInBoth
276_23446_MCD,E45,2095,5,trtInBoth
28_21148_MCD,E45,2095,5,trtInBoth
122_83057_MHD,E45,2095,9,trtInBoth
36_24240_MCW,E45,2095,5,trtInBoth
103_25053_MCW,E45,2095,5,trtInBoth
287_23471_MHD,E45,2095,5,trtInBoth
78_140949_MHD,E45,2095,13,trtInBoth
7_84088_MHD,E45,2095,5,trtInBoth
67_24402_MHD,E45,2095,12,trtInBoth
264_83127_MHD,E45,2095,12,trtInBoth
42_13482_MCW,E45,2095,5,trtInBoth
4_20888_MHD,E45,2095,5,trtInBoth
122_133652_MCW,E45,2095,5,trtInBoth
193_136257_MHD,E45,2095,12,trtInBoth
93_129921_MCD,E45,2095,5,trtInBoth
107_14451_MCW,E45,2095,5,trtInBoth
151_25019_MHD,E45,2095,13,trtInBoth
98_14451_MCW,E45,2095,12,trtInBoth
107_14452_MCW,E45,2095,5,trtInBoth
93_24237_MCD,E45,2095,5,trtInBoth
232_145200_MCD,E45,2095,5,trtInBoth
126_129921_MHD,E45,2095,5,trtInBoth
284_2928_MCW,E45,2095,5,trtInBoth
88_13033_LPD,E45,2095,5,trtInBoth
30_14451_MHD,E45,2095,12,trtInBoth
94_130578_MCD,E45,2095,5,trtInBoth
138_136257_MHD,E45,2095,13,trtInBoth
230_85910_MCD,E45,2095,9,trtInBoth
209_134994_MHD,E45,2095,13,trtInBoth
11_24240_MCW,E45,2095,13,trtInBoth
137_9157_MCW,E45,2095,5,trtInBoth
97_24981_MHD,E45,2095,9,trtInBoth
138_25052_MHD,E45,2095,5,trtInBoth
230_14234_MCD,E45,2095,5,trtInBoth
115_137492_MHD,E45,2095,9,trtInBoth
119_13239_MHD,E45,2095,13,trtInBoth
139_86176_MHD,E45,2095,13,trtInBoth
166_14019_MCD,E45,2095,5,trtInBoth
255_131381_MHD,E45,2095,5,trtInBoth
289_137417_MCD,E45,2095,13,trtInBoth
74_84088_MHD,E45,2095,5,trtInBoth
26_84053_MHD,E45,2095,5,trtInBoth
60_21307_MHD,E45,2095,13,trtInBoth
37_8508_MCW,E45,2095,9,trtInBoth
139_85910_MHD,E45,2095,13,trtInBoth
49_137471_MCW,E45,2095,5,trtInBoth
31_21148_MHD,E45,2095,12,trtInBoth
11_14528_MCW,E45,2095,5,trtInBoth
88_81109_LPD,E45,2095,5,trtInBoth
44_25151_MCD,E45,2095,5,trtInBoth
103_14451_MCW,E45,2095,5,trtInBoth
25_21148_MHD,E45,2095,5,trtInBoth
103_14452_MCW,E45,2095,5,trtInBoth
75_24218_MHD,E45,2095,5,trtInBoth
102_94059_MCW,E45,2095,5,trtInBoth
74_14345_MHD,E45,2095,5,trtInBoth
231_21178_MHD,E45,2095,13,trtInBoth
74_14346_MHD,E45,2095,5,trtInBoth
102_24202_MCW,E45,2095,5,trtInBoth
200_25053_MCW,E45,2095,5,trtInBoth
194_94115_LPD,E45,2095,5,trtInBoth
55_25053_MCW,E45,2095,9,trtInBoth
147_81141_MCW,E45,2095,12,trtInBoth
18_13302_MHD,E45,2095,9,trtInBoth
296_25306_MCD,E45,2095,8,trtInBoth
148_21209_LPD,E45,2095,5,trtInBoth
34_25120_MHD,E45,2095,5,trtInBoth
101_128648_MCW,E45,2095,12,trtInBoth
53_25021_MCD,E45,2095,10,trtInBoth
28_14346_MHD,E45,2095,5,trtInBoth
221_25053_MCD,E45,2095,5,trtInBoth
101_8533_LPD,E45,2095,5,trtInBoth
101_8534_MCW,E45,2095,12,trtInBoth
93_25052_MCD,E45,2095,5,trtInBoth
2_26870_MCD,E45,2095,5,trtInBoth
277_24218_MHD,E45,2095,12,trtInBoth
112_9123_MCD,E45,2095,12,trtInBoth
204_25019_MHD,E45,2095,12,trtInBoth
30_141067_MHD,E45,2095,5,trtInBoth
94_13091_MCD,E45,2095,5,trtInBoth
5_87958_MHD,E45,2095,9,trtInBoth
49_137000_MCW,E45,2095,5,trtInBoth
143_13091_MCW,E45,2095,5,trtInBoth
64_24441_MCW,E45,2095,5,trtInBoth
108_137417_MHD,E45,2095,10,trtInBoth
100_12833_MCW,E45,2095,5,trtInBoth
40_137444_MCW,E45,2095,13,trtInBoth
61_81101_MHD,E45,2095,5,trtInBoth
26_83057_MHD,E45,2095,5,trtInBoth
56_136333_MCD,E45,2095,9,trtInBoth
80_127780_MHD,E45,2095,13,trtInBoth
96_137234_MCD,E45,2095,5,trtInBoth
112_137417_MCD,E45,2095,5,trtInBoth
64_14234_MCD,E45,2095,5,trtInBoth
171_145522_MHD,E45,2095,9,trtInBoth
176_137256_MHD,E45,2095,13,trtInBoth
20_25150_MHD,E45,2095,13,trtInBoth
104_25172_MCW,E45,2095,5,trtInBoth
78_13302_MHD,E45,2095,13,trtInBoth
186_14780_MCD,E45,2095,5,trtInBoth
12_21209_MCW,E45,2095,9,trtInBoth
266_25088_MHD,E45,2095,9,trtInBoth
190_133151_MHD,E45,2095,9,trtInBoth
67_21209_MHD,E45,2095,13,trtInBoth
116_82600_MCW,E45,2095,12,trtInBoth
80_132244_MHD,E45,2095,5,trtInBoth
93_21148_MCD,E45,2095,5,trtInBoth
51_24402_MCW,E45,2095,5,trtInBoth
196_8994_MHD,E45,2095,5,trtInBoth
17_134994_MHD,E45,2095,5,trtInBoth
43_137268_MCD,E45,2095,12,trtInBoth
116_2929_MCW,E45,2095,5,trtInBoth
73_12062_MCW,E45,2095,5,trtInBoth
53_24044_MCD,E45,2095,12,trtInBoth
117_78654_MHD,E45,2095,5,trtInBoth
147_24403_MCW,E45,2095,10,trtInBoth
297_137472_MCW,E45,2095,5,trtInBoth
144_14528_MCD,E45,2095,5,trtInBoth
285_133151_MHD,E45,2095,9,trtInBoth
61_137444_MHD,E45,2095,9,trtInBoth
180_145522_MHD,E45,2095,12,trtInBoth
157_9895_MHD,E45,2095,5,trtInBoth
102_13122_MCW,E45,2095,13,trtInBoth
104_20674_MCW,E45,2095,8,trtInBoth
201_8508_MCW,E45,2095,5,trtInBoth
292_25120_MCW,E45,2095,5,trtInBoth
30_14600_MHD,E45,2095,5,trtInBoth
90_84053_MHD,E45,2095,9,trtInBoth
104_2928_MCW,E45,2095,5,trtInBoth
19_25150_MHD,E45,2095,5,trtInBoth
102_81109_LPD,E45,2095,5,trtInBoth
227_24240_MCW,E45,2095,5,trtInBoth
99_83057_MCD,E45,2095,5,trtInBoth
277_137471_MHD,E45,2095,13,trtInBoth
193_85910_MHD,E45,2095,12,trtInBoth
71_137417_MCW,E45,2095,4,trtInBoth
180_25253_MHD,E45,2095,12,trtInBoth
270_13424_MCD,E45,2095,5,trtInBoth
4_137281_MHD,E45,2095,5,trtInBoth
119_8685_MHD,E45,2095,13,trtInBoth
5_8707_MHD,E45,2095,12,trtInBoth
35_25120_MCD,E45,2095,5,trtInBoth
25_145522_MHD,E45,2095,12,trtInBoth
61_29475_MHD,E45,2095,9,trtInBoth
87_73143_MHD,E45,2095,13,trtInBoth
99_137492_MCW,E45,2095,10,trtInBoth
48_127780_MCW,E45,2095,13,trtInBoth
82_25120_MCW,E45,2095,5,trtInBoth
95_141180_MCD,E45,2095,5,trtInBoth
138_2331_MHD,E45,2095,13,trtInBoth
213_11955_MHD,E45,2095,5,trtInBoth
290_13333_MCW,E45,2095,5,trtInBoth
296_85910_MCD,E45,2095,5,trtInBoth
118_149040_MCW,E45,2095,12,trtInBoth
225_2331_MHD,E45,2095,13,trtInBoth
125_78788_MHD,E45,2095,5,trtInBoth
125_78787_MHD,E45,2095,5,trtInBoth
190_24337_MHD,E45,2095,12,trtInBoth
283_83060_MCD,E45,2095,5,trtInBoth
162_13239_MCW,E45,2095,5,trtInBoth
133_83057_MCD,E45,2095,5,trtInBoth
216_25119_MHD,E45,2095,9,trtInBoth
21_9057_MHD,E45,2095,5,trtInBoth
137_141180_MCW,E45,2095,13,trtInBoth
284_141180_MCW,E45,2095,13,trtInBoth
97_25052_MCW,E45,2095,5,trtInBoth
97_25053_MCW,E45,2095,5,trtInBoth
50_25053_MCW,E45,2095,5,trtInBoth
128_21209_MHD,E45,2095,13,trtInBoth
152_136495_MHD,E45,2095,5,trtInBoth
53_84823_MCD,E45,2095,5,trtInBoth
212_25120_MCW,E45,2095,5,trtInBoth
190_9024_MHD,E45,2095,13,trtInBoth
74_129921_MHD,E45,2095,13,trtInBoth
184_14019_MCD,E45,2095,5,trtInBoth
131_14498_MCD,E45,2095,5,trtInBoth
95_149362_MCD,E45,2095,5,trtInBoth
112_25172_MCD,E45,2095,5,trtInBoth
27_25150_MHD,E45,2095,9,trtInBoth
122_86176_MHD,E45,2095,13,trtInBoth
92_13359_MHD,E45,2095,5,trtInBoth
224_137444_MHD,E45,2095,13,trtInBoth
30_145200_MHD,E45,2095,9,trtInBoth
263_16738_MHD,E45,2095,5,trtInBoth
36_137444_MCW,E45,2095,13,trtInBoth
175_84053_MHD,E45,2095,13,trtInBoth
120_24845_MCD,E45,2095,5,trtInBoth
20_145614_MHD,E45,2095,5,trtInBoth
114_13333_MCD,E45,2095,5,trtInBoth
69_8959_MCD,E45,2095,12,trtInBoth
284_24202_MCW,E45,2095,8,trtInBoth
107_141180_MCW,E45,2095,13,trtInBoth
77_24845_MCW,E45,2095,5,trtInBoth
50_82600_MCD,E45,2095,5,trtInBoth
173_136495_MHD,E45,2095,5,trtInBoth
218_80265_MHD,E45,2095,12,trtInBoth
84_84053_MHD,E45,2095,5,trtInBoth
286_75403_MHD,E45,2095,13,trtInBoth
206_137492_MCD,E45,2095,12,trtInBoth
124_137526_MCD,E45,2095,12,trtInBoth
146_23651_MHD,E45,2095,5,trtInBoth
230_24402_MCD,E45,2095,5,trtInBoth
2_87684_MCD,E45,2095,5,trtInBoth
50_141180_MCD,E45,2095,13,trtInBoth
119_25053_MHD,E45,2095,9,trtInBoth
84_25150_MHD,E45,2095,5,trtInBoth
23_94203_MHD,E45,2095,5,trtInBoth
24_140949_MHD,E45,2095,13,trtInBoth
164_75403_MHD,E45,2095,12,trtInBoth
14_20822_MCW,E45,2095,5,trtInBoth
123_25253_MHD,E45,2095,5,trtInBoth
77_78788_MHD,E45,2095,9,trtInBoth
129_133913_LPD,E45,2095,5,trtInBoth
105_24240_MCW,E45,2095,12,trtInBoth
104_13239_MCW,E45,2095,5,trtInBoth
117_25120_MCW,E45,2095,9,trtInBoth
98_24981_LPD,E45,2095,5,trtInBoth
2_149531_MCD,E45,2095,5,trtInBoth
159_145522_MHD,E45,2095,5,trtInBoth
261_137491_MHD,E45,2095,12,trtInBoth
67_13651_MHD,E45,2095,12,trtInBoth
286_141226_MCW,E45,2095,13,trtInBoth
157_93863_MHD,E45,2095,5,trtInBoth
90_8734_MHD,E45,2095,5,trtInBoth
74_78788_MHD,E45,2095,13,trtInBoth
74_78787_MHD,E45,2095,5,trtInBoth
130_8508_MCW,E45,2095,5,trtInBoth
264_9157_MHD,E45,2095,9,trtInBoth
72_137444_MHD,E45,2095,13,trtInBoth
273_84049_MCD,E45,2095,5,trtInBoth
5_2642_MHD,E45,2095,12,trtInBoth
101_90854_MCW,E45,2095,5,trtInBoth
42_94115_MCW,E45,2095,13,trtInBoth
84_83057_MHD,E45,2095,12,trtInBoth
103_131215_MCW,E45,2095,5,trtInBoth
99_145522_MCW,E45,2095,13,trtInBoth
275_2895_MCD,E45,2095,5,trtInBoth
67_25336_MHD,E45,2095,5,trtInBoth
84_145200_MHD,E45,2095,5,trtInBoth
200_14528_MCD,E45,2095,5,trtInBoth
223_21209_MCW,E45,2095,5,trtInBoth
70_24441_MCD,E45,2095,5,trtInBoth
264_137492_MHD,E45,2095,12,trtInBoth
212_14451_MCW,E45,2095,5,trtInBoth
130_81141_MCW,E45,2095,5,trtInBoth
202_14451_MHD,E45,2095,5,trtInBoth
231_14452_MHD,E45,2095,5,trtInBoth
117_21178_MCW,E45,2095,13,trtInBoth
112_8049_MCD,E45,2095,5,trtInBoth
171_25119_MHD,E45,2095,9,trtInBoth
2_12109_MCD,E45,2095,10,trtInBoth
2_12107_MCD,E45,2095,10,trtInBoth
275_13424_MCD,E45,2095,5,trtInBoth
124_13655_MCD,E45,2095,9,trtInBoth
244_14234_MHD,E45,2095,10,trtInBoth
294_14563_MCW,E45,2095,5,trtInBoth
57_14528_MHD,E45,2095,5,trtInBoth
167_145522_MHD,E45,2095,12,trtInBoth
139_82615_MHD,E45,2095,12,trtInBoth
48_137268_MCW,E45,2095,12,trtInBoth
94_93087_MCD,E45,2095,5,trtInBoth
124_24945_MCD,E45,2095,12,trtInBoth
94_14563_MCD,E45,2095,5,trtInBoth
5_82721_MHD,E45,2095,9,trtInBoth
115_107055_MHD,E45,2095,5,trtInBoth
115_137472_MHD,E45,2095,5,trtInBoth
55_14234_MCW,E45,2095,5,trtInBoth
217_8534_MCD,E45,2095,9,trtInBoth
8_14600_LPD,E45,2095,5,trtInBoth
29_129921_MHD,E45,2095,12,trtInBoth
70_137526_MCD,E45,2095,5,trtInBoth
64_25151_MHD,E45,2095,12,trtInBoth
136_20588_MCW,E45,2095,9,trtInBoth
53_81394_MCD,E45,2095,5,trtInBoth
130_133913_MCW,E45,2095,5,trtInBoth
265_129921_MHD,E45,2095,9,trtInBoth
214_14563_LPD,E45,2095,5,trtInBoth
86_14451_MHD,E45,2095,12,trtInBoth
84_23651_MHD,E45,2095,5,trtInBoth
31_25119_MHD,E45,2095,5,trtInBoth
105_87589_MCW,E45,2095,5,trtInBoth
2_20557_MCD,E45,2095,5,trtInBoth
119_129875_MHD,E45,2095,5,trtInBoth
275_140607_MCD,E45,2095,5,trtInBoth
53_13545_MCD,E45,2095,5,trtInBoth
91_24726_MHD,E45,2095,12,trtInBoth
169_24441_MCW,E45,2095,5,trtInBoth
44_25172_MCD,E45,2095,5,trtInBoth
148_25054_LPD,E45,2095,5,trtInBoth
93_149512_MCD,E45,2095,5,trtInBoth
3_149512_MHD,E45,2095,9,trtInBoth
22_24981_MHD,E45,2095,12,trtInBoth
74_16738_MHD,E45,2095,9,trtInBoth
53_25647_MCD,E45,2095,5,trtInBoth
224_25172_MHD,E45,2095,12,trtInBoth
80_85910_MHD,E45,2095,12,trtInBoth
39_130631_MCW,E45,2095,5,trtInBoth
39_14347_MCW,E45,2095,5,trtInBoth
188_24981_MCD,E45,2095,13,trtInBoth
0_24240_MCD,E45,2095,5,trtInBoth
289_13651_MCD,E45,2095,9,trtInBoth
202_145522_MHD,E45,2095,13,trtInBoth
60_137492_MHD,E45,2095,10,trtInBoth
112_20484_MCD,E45,2095,5,trtInBoth
212_9057_LPD,E45,2095,5,trtInBoth
281_14447_LPD,E45,2095,5,trtInBoth
215_2331_MCD,E45,2095,5,trtInBoth
261_82721_MHD,E45,2095,9,trtInBoth
72_145522_MHD,E45,2095,13,trtInBoth
162_137492_MCD,E45,2095,5,trtInBoth
157_26661_MHD,E45,2095,5,trtInBoth
7_25119_MHD,E45,2095,9,trtInBoth
2_12555_MCD,E45,2095,9,trtInBoth
85_137234_MHD,E45,2095,5,trtInBoth
9_82945_MCD,E45,2095,5,trtInBoth
