stand,climateScenario,none,first,second,both
191.0,Ensemble_rcp85,-1.7783720820608697,-8.269430181583045,-0.17783720820608698,-1.4226976656486958
192.0,NONE,-25.720978896557778,-15.397592808823706,-15.92251074548815,-21.434149080464817
192.0,Ensemble_rcp45,-25.98343786489,-10.84830402439852,-12.335571511614445,-25.021088314338524
192.0,Ensemble_rcp85,-12.598030479946669,-10.410872410511482,-22.396498631016293,-16.272456036597777
193.0,NONE,-20.60378617366538,-13.940434049416156,-15.430920708787694,-19.464002257675382
193.0,Ensemble_rcp45,-14.37881247864308,-10.871785044827694,-13.414379934343847,-17.798164226613075
193.0,Ensemble_rcp85,-17.535137169076926,-14.729515222024617,-19.288650885984612,-18.674921085066927
194.0,NONE,-5.5585786663341175,-5.3848730830111755,-5.124314708026764,-4.950609124703822
194.0,Ensemble_rcp45,-3.387258874797353,-2.692436541505588,-3.3004060831358824,-1.3027918749220588
194.0,Ensemble_rcp85,-1.3896446665835294,-1.2159390832605883,-1.3027918749220588,-1.3027918749220588
195.0,NONE,-19.173632109994998,-14.027462452766903,-15.189500762463569,-19.50564305562262
195.0,Ensemble_rcp45,-17.181566436229282,-12.782421406663332,-16.185533599346428,-14.027462452766905
195.0,Ensemble_rcp85,-18.426607482332855,-17.762585591077617,-16.849555490601666,-14.857489816835951
196.0,NONE,-30.39822684630619,-20.41405849795929,-17.47229460960708,-34.58801177820177
196.0,Ensemble_rcp45,-42.076138039461945,-40.56068391515929,-42.076138039461945,-28.615339641244248
196.0,Ensemble_rcp85,-34.76630049870796,-35.39031102047964,-29.77421632453451,-29.328494523269026
197.0,NONE,-51.71238879762545,-24.926115463603633,-27.53033648218909,-26.41424175993818
197.0,Ensemble_rcp45,1.4881262963345454,-1.4881262963345454,1.4881262963345454,-15.625326111512726
197.0,Ensemble_rcp85,1.4881262963345454,1.4881262963345454,1.4881262963345454,0.0
198.0,NONE,-21.47320100428344,-16.55422984911719,-19.39209782325156,-15.13529586205
198.0,Ensemble_rcp45,-20.24345821549187,-18.63533303014906,-11.162280698261872,-9.175773116367813
198.0,Ensemble_rcp85,-20.52724501290531,-20.4326494137675,-18.351546232735625,-13.337979478431562
199.0,NONE,-39.10985739799161,-10.472544753490643,-24.281475446146448,-16.774607083024836
199.0,Ensemble_rcp45,-36.7929227180158,-36.23685839482161,-7.0434814271264505,-39.758599108384836
199.0,Ensemble_rcp85,-37.812373977205155,-37.0709548796129,-22.891314638160964,-13.345543756660645
200.0,NONE,-29.049973573481484,-25.674135665859783,-26.29600054357957,-28.516946535435952
200.0,Ensemble_rcp45,-13.05916243211553,-10.394027241887871,-8.52843260872851,-8.084243410357233
200.0,Ensemble_rcp85,-18.122919293548083,-7.817729891334467,-5.330270380455318,-7.018189334266169
201.0,NONE,-68.30284674983824,-53.033000153823544,-52.11863808220589,-57.33050189042649
201.0,Ensemble_rcp45,-45.07805013075,-52.39294670369119,-33.099906992558815,-15.36128280317647
201.0,Ensemble_rcp85,-63.45672777026471,-40.04905873685294,-47.82113634560296,-26.790808698397058
202.0,NONE,-63.352212816932436,-48.81236069501352,-51.58185633728378,-66.64098889212838
202.0,Ensemble_rcp45,-52.880057419597975,-56.94775414418244,-69.92976496732433,-87.75839316443918
202.0,Ensemble_rcp85,-45.43703788099661,-42.66754223872634,-17.568987980652025,-70.44904540025
203.0,NONE,-49.450255296865365,-29.883607517530145,-31.662393679287888,-22.05694840579606
203.0,Ensemble_rcp45,-29.172093052827048,-11.9178672837769,-26.326035194014654,-12.095745899952677
203.0,Ensemble_rcp85,-14.052410677886197,-15.742257531556056,-10.139081122019155,-7.737719803646197
204.0,NONE,-134.51745003548172,-85.61829709315614,-79.88652825009967,-158.42967317760798
204.0,Ensemble_rcp45,-134.24877337096342,-124.93464900099666,-126.18847343541526,-74.60255384790698
204.0,Ensemble_rcp85,-45.764591856279075,-36.36090859813954,-37.88340969707642,-108.18713691269102
205.0,NONE,-16.431022541447113,-10.898127195857779,-15.760368560163556,-26.32316876537956
205.0,Ensemble_rcp45,-12.155603410764446,-8.802333504346667,-4.107755635361778,-16.01186380314489
205.0,Ensemble_rcp85,-17.856162251674668,-11.233454186499557,-7.041866803477334,-17.353171765712002
206.0,NONE,-23.47480579429523,-15.776590128959548,-18.627781116120914,-21.098813304994096
206.0,Ensemble_rcp45,-27.371433476749097,-19.578178111841368,-8.743652360628184,-16.15674892724773
206.0,Ensemble_rcp85,-27.371433476749097,-19.673217811413412,-11.784922746933638,-11.59484334778955
207.0,NONE,-12.198344716963469,-10.607256275620408,-10.607256275620408,-12.021557112369793
207.0,Ensemble_rcp45,-10.872437682510919,-10.607256275620408,-11.314406693995101,0.0
207.0,Ensemble_rcp85,0.7071504183746938,0.7071504183746938,0.7071504183746938,-5.8339909515912245
208.0,NONE,-10.05247600651,-9.79905224164,-7.34928918123,-16.13464636339
208.0,Ensemble_rcp45,-10.89722188941,-6.50454329833,-5.74427200372,-15.45884965707
208.0,Ensemble_rcp85,-6.67349247491,-3.2945089433100003,3.4634581198900003,-13.34698494982
209.0,NONE,-178.73620789215883,-160.45942272423883,-149.08122803636707,-181.1551941643835
209.0,Ensemble_rcp45,-266.4468582813435,-264.9237928506835,-266.4468582813435,-142.36182172463177
209.0,Ensemble_rcp85,-30.90926903398236,-34.04499197945883,18.27678516792,-57.518118028454126
210.0,NONE,-20.78414875455409,-17.86552361029755,-16.804205376022452,-24.764092133085718
210.0,Ensemble_rcp45,-16.538875817453675,-6.633238964219389,-9.994080039423878,-15.919773514126533
210.0,Ensemble_rcp85,-25.02942169165449,-10.259409597992654,-3.449284261394082,-18.042409982676737
211.0,NONE,-13.765469022044442,-10.16022713531852,-10.487976397748149,-13.109970497185182
211.0,Ensemble_rcp45,-13.437719759614813,-9.996352504103703,-10.651851028962962,-12.700283919148145
211.0,Ensemble_rcp85,-13.765469022044442,-10.487976397748147,-10.487976397748147,-13.028033181577776
212.0,NONE,-26.660421693497504,-20.5718824832178,-22.785896741501325,-35.88548110301221
212.0,Ensemble_rcp45,-29.704691298637357,-28.782185357685883,-20.110629512742058,-33.948218627014114
212.0,Ensemble_rcp85,-27.859679416734416,-27.58292763444897,-10.239815944561323,-34.409471597489855
213.0,NONE,-19.9363492197632,-21.6273788410824,-23.585413139452,-25.454445878804798
213.0,Ensemble_rcp45,-19.3133383066456,-12.638221380385598,-17.2663024492592,-19.313338306645598
213.0,Ensemble_rcp85,-20.114352337796802,-13.261232293503198,-17.444305567292798,-19.6693445427128
214.0,NONE,-69.39189628920003,-51.87130555946419,-58.60335519946121,-57.74027191228211
214.0,Ensemble_rcp45,-59.897980130229854,-55.06471372202687,-44.36248096100597,-22.181240480502986
214.0,Ensemble_rcp85,-46.34757252151792,-47.038039151261195,-19.76460727640149,-46.60649750767164
215.0,NONE,-126.60883075691962,-84.97176997165177,-96.76595886361606,-102.30565364620534
215.0,Ensemble_rcp45,-134.11422368816963,-96.31920928437498,-76.21547821852675,-77.46637704040177
215.0,Ensemble_rcp85,-134.38227343571427,-96.14050945267854,-97.03400861116071,-79.70012493660712
216.0,NONE,-58.489628495256035,-36.99267468382962,-45.233173644876416,-44.06875531342414
216.0,Ensemble_rcp45,-62.699448616660376,-62.699448616660376,-62.699448616660376,-56.966927600279995
216.0,Ensemble_rcp85,-52.04054235182813,-52.04054235182813,-17.734986894426793,-19.61597035292661
217.0,NONE,-14.1475845415245,-9.119226180380249,-15.852112799539501,-9.460131831983249
217.0,Ensemble_rcp45,-23.09635789610325,-8.6930941158765,-14.658943018929001,-6.3067545546555
217.0,Ensemble_rcp85,-23.77816919930925,-9.3749054190825,-16.704376928547,-6.647660206258499
218.0,NONE,-29.275223022497045,-28.742946240269823,-25.283147155792904,-20.75879450686154
218.0,Ensemble_rcp45,-75.84944146737868,-75.84944146737868,-76.29300545256802,-44.53382411301065
218.0,Ensemble_rcp85,-2.3952455200224856,1.7742559407573966,-2.483958317060355,-23.597604012073376
219.0,NONE,-3.8333150187840004,-2.931358543776,-4.209130216704001,-3.00652158336
219.0,Ensemble_rcp45,-6.238532285472,-6.163369245888,-6.313695325056,0.0
219.0,Ensemble_rcp85,0.300652158336,0.300652158336,0.300652158336,-1.9542390291840002
220.0,NONE,-13.318579742954839,-11.761862630141936,-11.761862630141936,-15.653655412174192
220.0,Ensemble_rcp45,-16.086076832399996,-9.167334108787095,-12.71318975463871,-15.221233991948388
220.0,Ensemble_rcp85,-16.17256111644516,-12.972642606774192,-13.49154831104516,-16.0860768324
221.0,NONE,-32.77317048589713,-21.462864367122855,-28.142179004194283,-22.353439652065713
221.0,Ensemble_rcp45,-19.592656268742854,-23.956475164962857,-11.666536232751428,-8.193292621474285
221.0,Ensemble_rcp85,-22.442497180559997,-21.10663425314571,-9.52915554888857,-7.480832393520001
222.0,NONE,-40.85346131895199,-36.20492742708,-37.277666017512,-38.43979949048
222.0,Ensemble_rcp45,-37.99282507779999,-28.427572646448,-27.980598233768,-31.645788417744004
222.0,Ensemble_rcp85,-38.707984138087994,-28.338177763911997,-31.020024239992,-32.09276283042401
223.0,NONE,-40.731774488199996,-34.267818971594345,-34.09072429990652,-43.4767418993613
223.0,Ensemble_rcp45,-16.115615123592175,-26.74129542486174,-34.62200831497,0.0
223.0,Ensemble_rcp85,6.729597524137391,6.729597524137391,6.729597524137391,0.0
224.0,NONE,-37.504393288257404,-28.566430401803537,-29.96846379575709,-29.88083670863499
224.0,Ensemble_rcp45,-35.40134319732709,-29.793209621512897,-34.349818151861925,-32.94778475790838
224.0,Ensemble_rcp85,-36.18998698142596,-29.793209621512897,-31.983886799565315,-36.89100367840273
225.0,NONE,-88.58867734346249,-48.088384192632894,-48.27122975990527,-57.413508123523684
225.0,Ensemble_rcp45,-82.55477362347435,-57.8706220417046,-80.63489516711448,-67.8357054580487
225.0,Ensemble_rcp85,-82.92046475801908,-61.52753338715197,-88.40583177619013,-73.86960917803684
226.0,NONE,-25.218514620696475,-24.946372376588236,-18.052102192512944,-50.0741729159153
226.0,Ensemble_rcp45,-28.393507468625884,-29.028506038211766,1.904995708757646,-1.4514253019105883
226.0,Ensemble_rcp85,-4.626418149840001,-3.9007054988847063,-4.263561824362354,-29.028506038211766
227.0,NONE,-87.22572731939562,-76.63659581354307,-70.35490763210511,-71.25229165802482
227.0,Ensemble_rcp45,-63.2655738273394,-69.90621561914526,-25.485706336119705,-12.11468434991606
227.0,Ensemble_rcp85,-58.24022328218905,-64.97060347658686,-44.95893969857737,-11.845469142140146
228.0,NONE,-10.12003459612,-7.843026811992999,-9.023697514873666,-14.589716542739666
228.0,Ensemble_rcp45,-11.385038920634997,-10.373035461022997,-5.987687136037666,-13.577713083127666
228.0,Ensemble_rcp85,-14.75838378600833,-12.73437686678433,-4.554015568254,-16.52938984032933
229.0,NONE,-28.426195458206905,-18.950796972137937,-24.541282078918627,-32.87963274665932
229.0,Ensemble_rcp45,-28.236687488485522,-16.202931411177936,-11.654740137864831,-32.50061680721656
229.0,Ensemble_rcp85,-29.56324327653518,-17.339979229506213,-14.023589759382071,-20.37210674504828
230.0,NONE,-143.45878407633847,-118.37358287817348,-126.05090424131294,-156.58164733658847
230.0,Ensemble_rcp45,-157.47435912300003,-79.89770488383503,-49.634775324483,-76.05904420226531
230.0,Ensemble_rcp85,-171.75774770558505,-62.48982504880953,-54.276876613823134,-88.8248227479507
231.0,NONE,-11.795118021357576,-11.710867178347879,-11.710867178347879,-12.55337560844485
231.0,Ensemble_rcp45,-21.231212438443634,-19.79894810727879,-18.11393124708485,-20.641456537375756
231.0,Ensemble_rcp85,-21.483964967472726,-20.135951479317576,-1.2637626451454544,-20.641456537375756
232.0,NONE,-4.7114553993164545,-14.04376128642405,-6.0705290721962015,-4.711455399316455
232.0,Ensemble_rcp45,-30.08083062640506,-29.718410980303794,-30.08083062640506,-10.872589383037974
232.0,Ensemble_rcp85,-26.27542434234177,-26.27542434234177,-26.27542434234177,-24.100906465734173
233.0,NONE,-6.561209207989524,-4.183959494949842,-5.0397693916441275,-4.659409437557778
233.0,Ensemble_rcp45,-12.076428542241587,-12.551878484849524,-12.551878484849524,-3.137969621212381
233.0,Ensemble_rcp85,-6.561209207989523,-4.279049483471429,-1.6165298048669843,-4.94467940312254
234.0,NONE,-7.178386010654546,-7.537305311187273,-7.178386010654545,-8.075684261986364
234.0,Ensemble_rcp45,-7.89622461172,-7.806494786586819,-7.806494786586819,-5.024870207458182
234.0,Ensemble_rcp85,-1.3459473769977275,-1.1664877267313638,0.08972982513318184,-1.0767579015981819
235.0,NONE,-0.3708121754494737,-0.3708121754494737,-0.3708121754494737,-0.7416243508989474
235.0,Ensemble_rcp45,-0.3708121754494737,-0.3708121754494737,-0.3708121754494737,-0.6489213070365789
235.0,Ensemble_rcp85,-0.2781091315871052,-0.2781091315871052,0.3708121754494737,-0.6489213070365789
236.0,NONE,-226.34407346411962,-79.05926300190573,-141.8231852718218,-83.44647012205677
236.0,Ensemble_rcp45,-364.22772581172416,-318.2068184697315,-365.66028323871217,-132.4220271572124
236.0,Ensemble_rcp85,-142.80806850287613,-143.61388205555693,-42.52904861370919,-156.9545730943836
237.0,NONE,-4.172422854748235,-3.9985719024670585,-4.172422854748235,-4.172422854748235
237.0,Ensemble_rcp45,-4.172422854748235,-4.085497378607647,-4.085497378607647,-3.737795474045294
237.0,Ensemble_rcp85,-4.172422854748235,-1.825434998952353,-4.172422854748235,-3.824720950185882
238.0,NONE,-4.407318281424906,-8.814636562849811,-3.948222627109811,-3.305488711068679
238.0,Ensemble_rcp45,-19.832932266412076,-19.832932266412076,-19.832932266412076,-7.804626123356604
238.0,Ensemble_rcp85,-17.353815733110565,-17.353815733110565,-16.71108181706943,-11.018295703562265
239.0,NONE,-0.362292333142,-0.362292333142,-0.362292333142,-0.362292333142
239.0,Ensemble_rcp45,-0.724584666284,-0.724584666284,-0.724584666284,-0.724584666284
239.0,Ensemble_rcp85,-0.6340115829985,-0.6340115829985,-0.6340115829985,0.0
240.0,NONE,-6.031256622944052,-4.680975289449115,-3.960825244918481,-5.0410503117144305
240.0,Ensemble_rcp45,-6.12127537851038,-6.12127537851038,-6.12127537851038,-6.841425423041013
240.0,Ensemble_rcp85,-2.0704313780255696,-0.1800375111326582,-0.1800375111326582,-1.0802250667959494
241.0,NONE,-2.88204525412,-1.71121436963375,-2.43172568316375,-2.61185351154625
241.0,Ensemble_rcp45,-2.88204525412,-2.7019174257375003,-2.43172568316375,-3.3323648250762496
241.0,Ensemble_rcp85,-2.88204525412,-2.7019174257375003,-2.7019174257375003,-2.61185351154625
242.0,NONE,-1.0450660757004877,-1.741776792834146,-1.0450660757004877,-2.003043311759268
242.0,Ensemble_rcp45,-1.0450660757004877,-1.5675991135507317,-1.654687953192439,-1.9159544721175612
242.0,Ensemble_rcp85,-1.0450660757004877,-0.8708883964170733,-0.9579772360587806,-1.9159544721175612
243.0,NONE,-4.539842242684211,-4.539842242684211,-4.539842242684211,-4.889060876736843
243.0,Ensemble_rcp45,-5.238279510789474,-5.238279510789474,-3.9287096330921054,-2.531835096881579
243.0,Ensemble_rcp85,-5.238279510789474,-5.238279510789474,-4.97636553525,-4.714451559710526
244.0,NONE,-166.03785117795016,-135.32977547622173,-96.31980721559582,-511.7715058081657
244.0,Ensemble_rcp45,-175.946561651473,-170.59050193605526,-173.71487010338228,-379.74463382311814
244.0,Ensemble_rcp85,-87.75011167092742,-87.92864699477468,258.16207828313554,-44.4552956379673
245.0,NONE,-1.017984968238,-0.678656645492,-1.017984968238,-1.69664161373
245.0,Ensemble_rcp45,-0.678656645492,-0.678656645492,-0.678656645492,0.0
245.0,Ensemble_rcp85,-0.678656645492,-0.678656645492,-0.678656645492,-0.5938245648055
246.0,NONE,-1.7754060058541665,-1.686635705561458,-1.686635705561458,-2.0417169067322916
246.0,Ensemble_rcp45,-2.130487207025,-1.7754060058541665,-1.952946606439583,-0.9764733032197916
246.0,Ensemble_rcp85,-2.130487207025,-1.7754060058541665,-1.952946606439583,-2.130487207025
247.0,NONE,-4.024755982927949,-1.9695614384541025,-1.627029014375128,-1.3701296963158973
247.0,Ensemble_rcp45,-8.563310601974358,-8.563310601974358,-8.563310601974358,-6.936281587599229
247.0,Ensemble_rcp85,-5.0523532551648715,-4.452921513026666,-4.452921513026666,-4.79545393710564
248.0,NONE,-0.7201957623977902,-0.7201957623977902,-0.7201957623977902,-0.7201957623977902
248.0,Ensemble_rcp45,-0.3600978811988951,-0.3600978811988951,0.0,0.0
248.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
249.0,NONE,0.0,0.0,0.0,0.0
249.0,Ensemble_rcp45,0.0,0.0,0.0,0.0
249.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
250.0,NONE,-5.010944351505672,-2.5054721757528355,-3.5792459653611934,-1.4316983861444776
250.0,Ensemble_rcp45,-5.010944351505672,-5.010944351505672,-5.010944351505672,-3.9371705618973136
250.0,Ensemble_rcp85,-4.2950951584334325,-4.2950951584334325,-3.6687271144952236,-0.7158491930722388
251.0,NONE,-0.7662025626355555,-0.7662025626355555,-0.7662025626355555,-0.5746519219766666
251.0,Ensemble_rcp45,-0.38310128131777776,-0.38310128131777776,-0.38310128131777776,-0.9577532032944445
251.0,Ensemble_rcp85,0.0,0.0,0.0,-0.19155064065888888
252.0,NONE,0.0,0.0,0.0,0.0
252.0,Ensemble_rcp45,0.0,0.0,0.0,0.0
252.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
253.0,NONE,-0.35670967891428573,-0.35670967891428573,-0.35670967891428573,-0.7134193578285715
253.0,Ensemble_rcp45,-0.35670967891428573,-0.35670967891428573,-0.35670967891428573,-0.7134193578285715
253.0,Ensemble_rcp85,-0.2675322591857143,-0.2675322591857143,-0.2675322591857143,-0.6242419381
254.0,NONE,-3.652354659037334,-3.3203224173066674,-3.3203224173066674,-3.652354659037334
254.0,Ensemble_rcp45,-3.320322417306667,-3.320322417306667,-3.237314356874,-2.6562579338453336
254.0,Ensemble_rcp85,-2.3242256921146667,-2.3242256921146667,-1.7431692690860001,0.0
255.0,NONE,-14.446547686494103,-6.034633843725385,-6.40036922819359,-6.034633843725385
255.0,Ensemble_rcp45,-14.995150763196408,-13.715076917557692,-14.995150763196408,-1.7372430762239743
255.0,Ensemble_rcp85,-1.4629415378728206,-1.280073845638718,0.0,0.0
256.0,NONE,-44.75076039470246,-27.803726872448273,-22.860842095124134,-26.832803076902465
256.0,Ensemble_rcp45,-81.91066202422857,-81.02800402827785,-81.91066202422857,-20.12460230767685
256.0,Ensemble_rcp85,-66.99374189266108,-79.61575123475666,-29.833840263134974,-63.9044389068335
257.0,NONE,-0.706035555152,-0.353017777576,-0.706035555152,-1.76508888788
257.0,Ensemble_rcp45,-0.706035555152,-0.706035555152,-0.44127222197000004,-0.264763333182
257.0,Ensemble_rcp85,1.412071110304,1.412071110304,1.412071110304,0.0
258.0,NONE,-0.37548692515384613,-0.37548692515384613,-0.37548692515384613,-0.7509738503076923
258.0,Ensemble_rcp45,-0.7509738503076923,-0.7509738503076923,-0.7509738503076923,-0.37548692515384613
258.0,Ensemble_rcp85,-0.6571021190192308,-0.6571021190192308,-0.6571021190192308,0.0
259.0,NONE,0.0,0.0,0.0,0.0
259.0,Ensemble_rcp45,0.0,0.0,0.0,0.0
259.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
260.0,NONE,0.0,0.0,0.0,-2.885799902418113
260.0,Ensemble_rcp45,0.0,0.0,0.0,-2.525074914615849
260.0,Ensemble_rcp85,0.0,0.0,0.0,-2.885799902418113
261.0,NONE,-11.812125475635202,-9.0436585672832,-7.7517073433856005,-9.22822302784
261.0,Ensemble_rcp45,-14.396027923430402,-13.842334541760001,-14.396027923430402,-3.9681359019711997
261.0,Ensemble_rcp85,-4.61411151392,-3.3221602900224,-2.0302090661248,-5.536933816704001
262.0,NONE,-4.779805696756363,-2.351967882530909,-3.7176266530327267,-2.124358087447273
262.0,Ensemble_rcp45,-8.19395262301091,-7.359383374370909,-8.19395262301091,-4.096976311505454
262.0,Ensemble_rcp85,-6.3730742623418175,-6.3730742623418175,0.0,-5.386765150312727
263.0,NONE,-13.558609474942976,-4.6691900178611565,-7.183369258247934,-5.028358480773553
263.0,Ensemble_rcp45,-20.113433923094217,-20.113433923094217,-20.113433923094217,-3.9508530920363634
263.0,Ensemble_rcp85,-11.313806581740497,-11.313806581740497,0.0,-6.734408679607438
264.0,NONE,-371.8451285777659,-263.2222565998791,-256.05243006668525,-329.18466070526244
264.0,Ensemble_rcp45,-359.8356691346662,-223.9674563306428,-312.7836825105816,-279.8921032895548
264.0,Ensemble_rcp85,-354.7271677297656,-263.1326337682142,-268.061889509785,-290.5572202576806
265.0,NONE,-31.606529170572973,-48.895570768151345,-41.42166216086487,-52.94768989258379
265.0,Ensemble_rcp45,-81.58266503857298,-84.01393651323244,-88.24614982097297,-73.20828551474594
265.0,Ensemble_rcp85,-64.29362344099461,-64.29362344099461,-31.51648207891892,-77.71064009744866
266.0,NONE,-98.0309424610286,-54.60962827312733,-50.52500567058447,-49.63704423524908
266.0,Ensemble_rcp45,-157.6131547720341,-147.40159826567702,-157.70195091556764,-70.77052639623167
266.0,Ensemble_rcp85,-108.33129511091929,-104.24667250837643,-86.75383223226896,-42.71094503963293
267.0,NONE,-0.9732476108654025,-0.3539082221328736,-0.3539082221328736,-0.7078164442657472
267.0,Ensemble_rcp45,-1.0617246663986208,-0.9732476108654025,-1.0617246663986208,-1.0617246663986208
267.0,Ensemble_rcp85,-0.8847705553321841,-0.8847705553321841,-0.8847705553321841,-0.9732476108654025
268.0,NONE,-38.55922456212753,-31.405703263271285,-24.077705835174655,-41.17636650073347
268.0,Ensemble_rcp45,-36.37827294662258,-47.80645941186852,-50.249125221234074,-65.07959620666772
268.0,Ensemble_rcp85,0.08723806462019867,0.08723806462019867,15.353899373154851,-17.709327117900198
269.0,NONE,-2.626129848141296,-0.9318525267598148,-0.6777109285525925,-1.6942773213814815
269.0,Ensemble_rcp45,-7.115964749802222,-7.115964749802222,-7.115964749802222,-2.0331327856577777
269.0,Ensemble_rcp85,-3.1344130445557408,-3.1344130445557408,-4.913404232006297,-5.252259696282592
270.0,NONE,-5.122815113822,-4.756899748549,-1.097746095819,-1.92105566768325
270.0,Ensemble_rcp45,-3.56767481141175,-5.94612468568625,-1.2807037784555,-1.18922493713725
270.0,Ensemble_rcp85,-0.9147884131825,-0.82330957186425,-0.9147884131825,-0.1829576826365
271.0,NONE,0.0,-0.7196288557755555,-0.7196288557755555,-0.7196288557755555
271.0,Ensemble_rcp45,0.0,0.0,0.0,0.0
271.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
272.0,NONE,-0.49686678186039995,-0.49686678186039995,-0.49686678186039995,-0.2839238753488
272.0,Ensemble_rcp45,-0.5678477506976,-0.5678477506976,-0.49686678186039995,-0.5678477506976
272.0,Ensemble_rcp85,0.0,-0.49686678186039995,-0.49686678186039995,0.0
273.0,NONE,-15.285286305763423,-8.880836736309474,-8.71005141445737,-5.0381669946371055
273.0,Ensemble_rcp45,-21.34816523151316,-17.16392484613658,-12.723506477981841,-5.721308282045526
273.0,Ensemble_rcp85,-20.835809265956847,-16.822354202432372,-11.95497252964737,-5.4651302992673685
274.0,NONE,-8.115025283334285,-5.0122214985300015,-6.523843855229525,-3.739276356046191
274.0,Ensemble_rcp45,-8.194584354739524,-5.012221498530001,-9.069734140197141,-3.182362856209524
274.0,Ensemble_rcp85,-8.194584354739524,-5.091780569935239,-8.115025283334287,-2.9436856419938096
275.0,NONE,-80.73954761634783,-49.54270814219366,-60.62113125091317,-43.25016381644099
275.0,Ensemble_rcp45,-85.43679901444489,-39.88232319139024,-43.072909046701476,-29.335664391889274
275.0,Ensemble_rcp85,-77.1058248366878,-30.221938240586834,-37.48938379990683,-24.54978560892244
276.0,NONE,-8.966683124891539,-6.220131537086923,-9.532149628263078,-4.846855743184616
276.0,Ensemble_rcp45,-10.58230170595308,-4.523732026972308,-8.724340337732308,-2.5042088006453844
276.0,Ensemble_rcp85,-10.420739847846926,-5.250760388450001,-8.320435692466923,-2.908113445910769
277.0,NONE,-61.62106631751041,-46.2826822269,-46.728565485347985,-107.36868863427283
277.0,Ensemble_rcp45,-63.850482609750294,-63.850482609750294,-63.850482609750294,-92.20865784704164
277.0,Ensemble_rcp85,-56.002937261065895,-56.002937261065895,-52.792577800240466,-59.9267099354081
278.0,NONE,-3.892532207673913,-2.5085207560565217,-2.7680229032347823,-1.5570128830695653
278.0,Ensemble_rcp45,-5.276543659291304,-9.08257515123913,-2.5085207560565217,-0.5190042943565215
278.0,Ensemble_rcp85,-1.816515030247826,-2.7680229032347823,-0.3460028629043478,-0.5190042943565215
279.0,NONE,-5.906378844625454,-5.168081489047273,-5.168081489047273,-2.5840407445236364
279.0,Ensemble_rcp45,-5.260368658494544,-5.6295173362836355,-2.676327913970909,-0.4614358472363636
279.0,Ensemble_rcp85,-5.6295173362836355,-5.0757943196,-5.260368658494546,-1.1997332028145453
280.0,NONE,-1.8901346436,0.0,-1.51210771488,0.0
280.0,Ensemble_rcp45,0.0,0.0,0.0,0.0
280.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
281.0,NONE,-0.28848834805333334,0.0,0.0,0.0
281.0,Ensemble_rcp45,0.0,0.0,0.0,0.0
281.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
282.0,NONE,-11.146040887209903,-4.589546247674666,-2.9504225877908565,-2.2947731238373335
282.0,Ensemble_rcp45,-0.6556494639535237,-3.851940600726952,0.0,0.0
282.0,Ensemble_rcp85,-0.6556494639535237,-3.933896783721143,0.0,0.0
283.0,NONE,-146.00887768025535,-131.82719683043214,-139.40859854260177,-157.87154153576785
283.0,Ensemble_rcp45,-253.21881718646608,-220.03903557555896,-13.646523081905357,-134.50298567002142
283.0,Ensemble_rcp85,-254.02155383834287,-220.5741933434768,-28.0957828156875,-23.19016994310714
284.0,NONE,-76.8899584495414,-57.306483116735656,-66.96285113798088,-80.22907636342993
284.0,Ensemble_rcp45,-64.79693681545861,-50.80874014916879,-30.68378623573249,-55.50155451463376
284.0,Ensemble_rcp85,-73.82157982596816,-49.18430440727707,-28.698364773420387,-47.650115095490456
285.0,NONE,-83.56104757662474,-63.75858890543737,-62.51538522204444,-69.61940627000403
285.0,Ensemble_rcp45,-130.35878623005857,-130.35878623005857,-130.35878623005857,-116.86114623893533
285.0,Ensemble_rcp85,-112.6875338732591,-112.6875338732591,1.687204998890404,0.0
286.0,NONE,-95.44486888987986,-108.91199527680419,-115.0580663795616,-120.4810702937593
286.0,Ensemble_rcp45,-119.12531931520991,-80.62199152440608,-89.02764759141255,-125.99445760652699
286.0,Ensemble_rcp85,-128.7963429621958,-78.27202316158709,-63.44914579611331,-132.50206230356426
287.0,NONE,-119.42665144763174,-99.05179436904757,-108.66590441911542,-112.01761250996475
287.0,Ensemble_rcp45,-112.28222104345286,-107.51926744066698,-68.97462439589957,-60.94816554676035
287.0,Ensemble_rcp85,-121.89633109352074,-104.5203707278018,-81.05841409185639,-66.5931475945066
288.0,NONE,-102.04552836589397,-75.98354090553977,-76.35061115146024,-95.43826393932528
288.0,Ensemble_rcp45,-90.0239778119982,-27.34673332107591,-79.10363799586383,-50.563926375546394
288.0,Ensemble_rcp85,-90.20751293495843,-29.640922358078925,-68.1832981797295,-44.782570002298804
289.0,NONE,-130.38784868959834,-87.82694648939749,-112.80442511112552,-118.84590910988283
289.0,Ensemble_rcp45,-147.06955823840585,-118.66556630394982,-77.09654953638076,-84.03974756480335
289.0,Ensemble_rcp85,-145.35630158204188,-114.42751036452303,-87.19574666863178,-68.89095186642678
290.0,NONE,-80.44423237923195,-106.53911760292017,-115.53735388695058,-126.78514924198859
