stand,climateScenario,none,first,second,both
97,Ensemble_rcp85,243.018799679427,235.04950226915835,235.13904493668946,226.6324915212342
98,NONE,177.76425380437772,145.32880962314303,149.9238308821513,145.0585142549661
98,Ensemble_rcp45,167.7633251818303,154.69904905327752,143.97733278225834,166.23165142882755
98,Ensemble_rcp85,168.66430974242016,168.75440819847913,165.78115914853262,167.49302981365332
99,NONE,48.78413909066242,38.91969920100641,35.87069050784001,38.91969920100641
99,Ensemble_rcp45,48.515108911853616,45.914483850035225,36.0500439603792,45.64545367122642
99,Ensemble_rcp85,49.411876174549604,50.30864343724561,44.30030277718238,43.224182061947204
100,NONE,113.542536100089,93.15607430434035,95.7158094177079,93.52175074910714
100,Ensemble_rcp45,105.49765431521958,93.79600808268222,97.36135341915846,97.90986808630862
100,Ensemble_rcp85,106.59468364951995,97.90986808630862,96.08148586247466,97.63561075273353
101,NONE,113.5549429608814,95.46343619371855,98.53723588716856,89.40365965520287
101,Ensemble_rcp45,110.39332041904713,91.7748765615786,96.51731037433002,88.17413977782287
